Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
420005 Abdon Batista;2604;3.9;1366.8;57.52;8.71;10.96;10.04;1076156.17;2557909.65;3559140.5;420005
420010 Abelardo Luz;17847;6.97;729.87;51.87;6.13;15.03;1.52;6314290.11;8374035.18;13025925.83;420010
420020 Agrolândia;10581;8.98;722.13;50.95;3.97;8.64;6.58;3381075.42;4617504.4;7640881.19;420020
420030 Agronômica;5437;7.56;720.3;57.95;0.0;0.0;4.7;0.0;2259559.19;3916290.98;420030
420040 Água Doce;7154;5.51;948.86;61.66;4.95;7.92;5.34;5648189.0;4357088.13;6788126.9;420040
420050 Águas de Chapecó;6445;5.1;778.04;47.33;6.8;17.11;2.01;2066351.54;3000611.17;5014472.63;420050
420055 Águas Frias;2387;3.84;1535.63;43.28;8.98;19.85;7.35;1410514.13;2357084.82;3665541.63;420055
420060 Águas Mornas;6298;7.28;730.14;55.65;10.79;14.34;2.39;2190613.8;2344586.0;4598435.73;420060
420070 Alfredo Wagner;9960;5.19;588.51;57.1;8.29;17.75;0.63;2372161.92;3491392.51;5861604.2;420070
420075 Alto Bela Vista;1967;2.73;1811.02;46.11;2.44;14.31;5.75;1215994.97;1891530.66;3562284.76;420075
420080 Anchieta;5832;6.16;1130.37;47.12;5.36;22.6;10.1;3496393.51;3553198.81;6592289.22;420080
420090 Angelina;4943;4.12;937.51;58.42;1.88;12.33;15.72;2542771.1;2304539.46;4634116.71;420090
420100 Anita Garibaldi;7537;4.75;720.31;50.78;5.93;9.67;9.97;2605166.33;2462046.54;5428974.78;420100
420110 Anitápolis;3248;2.73;954.98;42.5;4.7;10.26;12.85;1876908.01;1773268.1;3101791.28;420110
420120 Antônio Carlos;8327;10.46;993.95;62.66;7.37;18.1;3.95;2095566.55;5935813.33;8276662.11;420120
420125 Apiúna;10542;5.94;891.62;57.93;2.56;9.37;1.74;3552671.78;5935146.35;9399405.7;420125
420127 Arabută;4281;5.32;1299.73;58.06;5.34;14.77;3.02;1657765.69;4408520.13;5564135.12;420127
420130 Araquari;35268;11.3;608.95;51.14;4.07;7.04;2.68;4531435.53;16345290.87;21476378.42;420130
420140 Araranguá;67110;15.3;453.55;19.83;0.42;8.39;3.06;26594159.14;17237606.56;30437805.57;420140
420150 Armazém;8520;4.1;683.33;29.78;14.54;20.15;3.77;2557231.42;3482410.14;5821967.37;420150
420160 Arroio Trinta;3564;3.06;1224.44;59.61;0.14;7.5;9.19;1413246.31;3177000.27;4363895.98;420160
420165 Arvoredo;2261;3.93;1780.55;47.71;10.2;14.57;6.14;1343902.23;2677702.64;4025832.33;420165
420170 Ascurra;7877;8.96;619.14;59.23;1.39;11.79;6.33;2307757.82;2315007.58;4876994.2;420170
420180 Atalanta;3254;3.59;1104.94;54.87;6.46;21.48;2.45;1596322.5;2317469.78;3595486.44;420180
420190 Aurora;5688;5.27;754.19;45.67;6.98;9.78;11.07;2741297.86;2309939.31;4289832.94;420190
420195 Balneário Arroio do Silva;12344;16.65;476.81;56.11;9.91;18.85;1.23;2387488.43;3788182.85;5885739.36;420195
420205 Balneário Barra do Sul;10317;12.83;818.03;39.66;3.2;6.04;6.46;2648347.75;6647864.28;8439609.03;420205
420200 Balneário Camboriú;135268;33.15;1218.61;54.36;1.73;31.34;1.05;36190594.14;115826183.74;164839249.35;420200
420207 Balneário Gaivota;10413;17.78;653.22;47.26;0.36;5.51;3.91;3109321.23;6777998.52;6802018.52;420207
421280 Balneário Piçarras;21884;27.1;1030.29;62.14;3.69;22.74;0.92;5348674.97;16142699.06;22546768.22;421280
422000 Balneário Rincăo;12403;17.55;696.31;61.23;2.57;6.85;4.23;3496390.87;5473963.91;8636320.43;422000
420208 Bandeirante;2751;2.32;1527.49;44.61;0.0;0.0;9.54;1599682.13;2552103.56;4202136.98;420208
420209 Barra Bonita;1739;3.77;1693.45;52.54;6.39;15.44;10.98;1273500.78;1899887.77;2944907.56;420209
420210 Barra Velha;27781;21.94;803.25;74.48;4.94;9.22;0.62;6824455.76;15992629.12;22315000.92;420210
420213 Bela Vista do Toldo;6304;3.13;816.5;48.45;4.7;8.81;5.48;2306847.12;2731900.26;5147229.74;420213
420215 Belmonte;2709;2.73;1221.33;46.28;9.96;0.0;8.11;1444215.82;2128056.55;3308573.69;420215
420220 Benedito Novo;11425;6.88;626.76;52.89;0.92;14.42;3.59;4183438.68;4434153.74;7160692.19;420220
420230 Biguaçu;66558;15.78;881.99;35.03;3.23;51.84;0.96;33283197.74;23472990.85;58703307.98;420230
420240 Blumenau;348513;20.74;1253.38;47.52;1.15;44.28;0.65;214817087.08;222862154.27;436817601.17;420240
420243 Bocaina do Sul;3456;2.27;1021.15;51.7;0.0;18.82;15.19;1843439.9;2178708.22;3529096.69;420243
420250 Bom Jardim da Serra;4694;6.78;1036.16;60.74;5.48;8.7;9.54;1427413.07;3504506.26;4863743.6;420250
420253 Bom Jesus;2919;2.88;1183.34;57.1;11.61;6.8;8.41;1237883.43;2280100.06;3454168.84;420253
420257 Bom Jesus do Oeste;2151;3.8;1404.59;56.81;6.61;17.69;6.2;1384016.67;1996726.28;3021270.8;420257
420260 Bom Retiro;9796;8.09;687.41;45.78;10.85;10.84;6.04;3612620.08;3912537.28;6733839.83;420260
420245 Bombinhas;18623;37.99;1365.86;56.15;1.83;6.01;13.58;8234048.46;16353964.09;25436410.9;420245
420270 Botuverá;5100;5.02;1012.64;57.46;1.67;4.91;12.08;2182015.31;2908699.98;5164439.6;420270
420280 Braço do Norte;32648;10.7;604.93;39.57;10.37;25.46;2.69;7304464.88;12203466.58;19749754.39;420280
420285 Braço do Trombudo;3709;5.44;1201.55;41.94;0.0;0.33;15.52;2454460.51;2734115.93;4456564.55;420285
420287 Brunópolis;2539;3.47;1319.58;44.64;16.18;16.71;0.87;1149595.82;2308708.01;3350412.84;420287
420290 Brusque;128818;16.85;729.24;49.62;2.14;37.15;0.57;72394530.24;52628216.94;93939730.83;420290
420300 Caçador;77323;10.39;552.25;66.42;4.94;13.36;1.23;13109396.06;29687807.69;42701366.55;420300
420310 Caibi;6213;6.07;864.58;47.17;7.25;13.74;3.38;2505009.63;2969368.12;5371643.54;420310
420315 Calmon;3380;2.29;1067.75;57.66;7.09;15.63;5.2;2036066.3;1961388.97;3608996.35;420315
420320 Camboriú;78731;16.95;403.15;60.96;9.03;16.13;3.46;13862175.72;18959945.99;31740372.5;420320
420330 Campo Alegre;12012;9.1;557.76;4.62;33.35;9.62;4.97;2168537.74;6240675.17;6699778.42;420330
420340 Campo Belo do Sul;7177;4.29;752.33;49.22;4.63;10.26;3.05;2458306.83;3014567.07;5399499.81;420340
420350 Campo Erê;8787;7.53;922.35;52.56;4.53;20.61;2.03;4375524.79;3704138.68;8104725.33;420350
420360 Campos Novos;35710;8.04;926.86;54.88;4.81;20.6;6.75;9607590.02;23425044.59;33098322.96;420360
420370 Canelinha;11944;6.27;648.43;49.19;1.69;39.29;0.74;4840500.84;3774024.23;7744818.34;420370
420380 Canoinhas;54403;11.77;697.08;40.21;6.88;40.86;1.87;19579226.78;19502428.8;37923230.26;420380
420325 Capăo Alto;2597;15.49;1266.9;58.25;5.59;6.78;12.46;1122164.34;2509620.89;3290139.53;420325
420390 Capinzal;22524;10.62;767.46;39.2;10.05;42.41;2.61;3588101.25;13146677.16;17286272.18;420390
420395 Capivari de Baixo;24298;11.91;644.05;59.18;0.0;2.87;2.52;5489706.85;10216973.26;15649159.21;420395
420400 Catanduvas;10632;9.29;785.49;56.09;6.58;24.99;3.08;2668982.81;6197950.69;8351350.26;420400
420410 Caxambu do Sul;3850;5.54;1309.52;46.85;7.84;9.27;10.05;1907750.49;3015450.94;5041653.17;420410
420415 Celso Ramos;2760;2.35;1082.12;61.03;0.0;0.0;2.48;1372535.46;2101229.76;2986663.27;420415
420417 Cerro Negro;3254;2.37;951.56;62.41;4.22;5.87;8.2;985536.96;2189504.97;3096378.38;420417
420419 Chapadăo do Lageado;2953;2.63;1199.72;36.01;4.96;4.82;14.17;1559105.7;2129860.89;3542783.35;420419
420420 Chapecó;213279;18.07;1023.11;46.66;3.89;41.1;0.83;125660696.39;101178136.93;218207531.93;420420
420425 Cocal do Sul;16446;9.07;825.36;60.32;1.85;14.39;0.99;4757778.4;7777813.0;13573837.14;420425
420430 Concórdia;73766;12.33;966.41;32.35;0.47;49.12;1.42;38347965.97;32625030.27;71287842.63;420430
420435 Cordilheira Alta;4321;8.55;1328.98;44.63;13.23;13.8;2.13;2353377.56;4341459.42;5742523.34;420435
420440 Coronel Freitas;10130;7.17;757.87;42.41;13.09;9.5;4.94;2059122.17;5540141.98;7677230.09;420440
420445 Coronel Martins;2548;2.13;1213.41;43.43;6.33;17.79;5.09;1051381.26;2003594.61;3091778.66;420445
420455 Correia Pinto;13358;13.28;790.61;52.85;5.91;17.32;4.49;3396578.73;7069406.04;10561009.75;420455
420450 Corupá;15541;8.92;653.88;40.13;2.2;40.59;4.02;3363843.73;7189599.37;10161922.93;420450
420460 Criciúma;211369;18.9;1045.9;34.25;2.05;50.96;2.63;156553594.04;82696961.44;221071474.84;420460
420470 Cunha Poră;11057;9.19;791.3;51.78;5.81;27.67;5.39;3978224.06;5001480.34;8749414.66;420470
420475 Cunhataí;1955;2.21;1516.51;42.89;16.05;21.5;3.32;1133608.79;1999947.45;2964780.76;420475
420480 Curitibanos;39566;11.68;501.51;64.63;8.77;17.51;1.05;7513805.95;13112378.71;19842565.73;420480
420490 Descanso;8399;6.89;807.28;49.68;7.27;29.34;1.69;3036090.25;3692067.9;6780345.44;420490
420500 Dionísio Cerqueira;15450;8.37;1273.97;47.76;2.56;36.79;6.65;8227917.95;8289572.43;19682885.6;420500
420510 Dona Emma;4081;5.61;1076.06;52.47;0.0;0.31;15.91;1650128.07;2271581.92;4391397.73;420510
420515 Doutor Pedrinho;4043;5.72;894.11;55.12;3.47;16.89;10.23;1598029.09;2404401.1;3614903.49;420515
420517 Entre Rios;3183;2.01;1243.2;41.19;7.72;21.77;12.6;1823192.57;2035852.79;3957118.73;420517
420519 Ermo;2076;1.98;1330.12;39.96;5.99;10.4;2.58;771062.1;1976732.03;2761324.7;420519
420520 Erval Velho;4480;4.46;908.84;52.45;11.91;10.4;7.4;1355707.29;2815662.29;4071608.75;420520
420530 Faxinal dos Guedes;10745;5.84;969.45;51.97;4.64;11.12;3.98;3657992.91;6908020.56;10416790.88;420530
420535 Flor do Sertăo;1594;4.24;2184.28;54.17;9.36;17.84;5.84;1671443.46;2133075.26;3481742.9;420535
420540 Florianópolis;485838;42.17;695.35;65.87;3.23;17.64;2.59;97397079.83;216164951.86;337826482.04;420540
420543 Formosa do Sul;2549;3.37;1328.85;37.47;9.01;14.81;2.43;1115493.21;1896943.28;3387236.67;420543
420545 Forquilhinha;25988;9.11;633.26;65.05;4.82;17.74;1.23;5962874.23;10503261.36;16457255.59;420545
420550 Fraiburgo;36261;10.78;605.11;48.29;4.86;17.38;3.7;7436079.3;12958460.2;21941734.8;420550
420555 Frei Rogério;2146;3.06;1473.76;60.26;5.65;10.09;2.92;543890.78;2314828.68;3162688.52;420555
420560 Galvăo;3058;2.96;1444.74;50.63;5.18;19.33;0.39;1141887.05;2800779.57;4418004.16;420560
420570 Garopaba;22082;25.77;837.08;62.96;5.46;11.18;10.36;6989498.85;10560551.22;18484347.53;420570
420580 Garuva;17479;10.4;874.1;52.75;4.85;22.46;4.95;6585508.91;10453935.88;15278376.34;420580
420590 Gaspar;67392;13.83;708.4;46.97;3.0;36.7;2.0;15685923.95;30667384.23;47740458.52;420590
420600 Governador Celso Ramos;14229;32.57;920.34;67.37;4.49;13.61;1.63;3970704.34;8908575.51;13095474.72;420600
420610 Grăo Pará;6537;4.54;846.76;54.47;9.63;9.13;3.85;2714673.15;2902091.37;5535285.36;420610
420620 Gravatal;11394;7.65;575.16;51.01;11.43;16.58;1.49;2623142.69;3167629.59;6553334.94;420620
420630 Guabiruba;22732;8.86;405.11;55.21;2.15;14.7;4.34;3767543.44;6205110.18;9208912.89;420630
420640 Guaraciaba;10259;6.09;814.67;54.34;6.02;27.41;4.11;3788437.23;5029712.22;8357658.8;420640
420650 Guaramirim;42872;9.57;825.77;60.14;6.15;18.54;2.12;8508528.62;27311105.63;35402540.5;420650
420660 Guarujá do Sul;5139;5.79;997.2;49.42;8.88;21.05;2.45;1950765.94;3011557.77;5124632.53;420660
420665 Guatambú;4733;7.34;1054.74;55.31;3.07;12.22;5.8;1331942.61;4369068.95;4992106.33;420665
420670 Herval d'Oeste;22443;8.01;799.49;56.55;3.75;25.74;4.32;7269049.08;9282202.03;17943048.44;420670
420675 Ibiam;1967;5.09;1553.12;51.34;5.44;12.02;12.36;632648.77;2103399.88;3054982.03;420675
420680 Ibicaré;3268;3.97;1189.77;49.71;21.57;10.79;3.46;1094668.13;2730415.99;3888158.92;420680
420690 Ibirama;18721;11.19;626.3;63.55;6.72;17.11;2.84;6287047.74;6335071.81;11724938.67;420690
420700 Içara;54845;12.34;623.16;61.95;1.39;7.28;3.97;12247088.57;21607645.75;34177131.82;420700
420710 Ilhota;13857;12.49;682.3;51.27;8.68;15.6;8.21;4068399.71;5323896.14;9454682.55;420710
420720 Imaruí;10571;3.03;709.59;42.4;0.0;0.0;10.12;3262988.97;2847926.89;7501089.52;420720
420730 Imbituba;44076;24.12;690.76;60.54;6.93;9.51;2.99;15273980.9;18533915.51;30445854.1;420730
420740 Imbuia;6133;4.97;975.66;55.19;6.53;7.77;7.68;2073229.98;3727125.39;5983735.73;420740
420750 Indaial;66497;16.1;649.13;49.3;0.3;34.19;3.28;15571792.23;27692393.3;43165052.81;420750
420757 Iomerê;2917;3.58;1403.01;55.87;9.0;21.26;7.15;1103943.66;2925808.61;4092572.2;420757
420760 Ipira;4562;4.96;1003.61;51.65;7.0;11.99;5.87;2095476.93;2544723.22;4578460.07;420760
420765 Iporă do Oeste;8930;8.14;794.33;48.32;6.99;31.81;0.2;1741259.78;4037032.41;7093380.91;420765
420768 Ipuaçu;7400;3.33;804.86;44.52;9.49;28.53;6.81;2079548.96;3715112.32;5955927.17;420768
420770 Ipumirim;7561;5.01;986.56;43.78;7.67;37.09;3.17;3158594.07;5192179.42;7459362.16;420770
420775 Iraceminha;4067;4.46;1138.01;56.42;12.42;16.21;6.0;2063557.47;2710962.23;4628275.21;420775
420780 Irani;10285;6.04;793.99;46.33;6.83;30.96;3.7;3157338.4;4620290.19;8166174.93;420780
420785 Irati;1984;2.43;1549.09;44.59;4.04;19.61;11.99;1526710.14;1643577.79;3073391.0;420785
420790 Irineópolis;11133;7.16;766.82;55.42;4.58;26.96;1.43;3293257.72;5432797.59;8537017.42;420790
420800 Itá;6275;6.02;1442.14;45.42;5.64;36.84;0.91;1897240.54;7081120.15;9049449.61;420800
420810 Itaiópolis;21506;7.77;857.16;60.33;3.34;20.5;4.35;6997260.85;11913603.78;18434064.59;420810
420820 Itajaí;212615;17.59;1426.07;47.56;2.11;41.66;0.35;286532910.84;163730977.96;303204003.81;420820
420830 Itapema;61187;41.47;695.13;60.98;4.38;8.89;2.48;13935899.61;28843569.31;42533120.86;420830
420840 Itapiranga;16683;8.38;776.75;54.8;9.4;17.96;4.33;4652057.18;7710011.84;12958560.52;420840
420845 Itapoá;19355;32.82;1149.62;58.56;0.76;8.83;2.81;3625973.26;17261142.1;22250815.55;420845
420850 Ituporanga;24622;12.77;571.92;48.96;6.27;18.2;1.29;6948541.1;8362464.18;14081808.14;420850
420860 Jaborá;3990;3.82;1306.66;51.97;12.44;9.97;10.63;2416525.37;3089519.28;5213561.76;420860
420870 Jacinto Machado;10539;4.8;520.89;49.71;14.1;14.31;1.17;2569765.48;5489703.82;5489703.82;420870
420880 Jaguaruna;19527;18.23;666.1;53.95;6.69;7.02;4.55;5476999.97;7857465.63;13006992.73;420880
420890 Jaraguá do Sul;170835;13.87;1055.5;40.99;2.8;7.47;1.17;82049667.26;88300249.73;180317024.28;420890
420895 Jardinópolis;1625;4.41;1823.28;44.99;8.63;11.48;15.63;1334323.31;1989983.25;2962824.07;420895
420900 Joaçaba;29608;17.98;845.92;54.97;7.05;23.4;2.37;12819219.98;14156602.96;25046105.55;420900
420910 Joinville;577077;21.74;1209.03;62.84;4.69;18.27;1.48;248311130.83;447272012.97;697704886.31;420910
420915 José Boiteux;4887;4.03;806.78;47.21;3.55;9.48;6.36;1920623.81;2090608.79;3942730.14;420915
420917 Jupiá;2127;3.58;1650.09;54.99;2.87;10.91;3.16;1057420.85;2378869.02;3509736.44;420917
420920 Lacerdópolis;2251;2.72;1661.06;49.37;0.37;0.12;13.86;1863260.2;2857060.65;3739052.87;420920
420930 Lages;158508;12.81;863.9;35.61;3.26;45.55;3.11;86300223.44;47597166.59;136934847.31;420930
420940 Laguna;45311;19.1;782.41;53.75;2.95;30.19;3.74;15686014.4;10260187.9;35452001.29;420940
420945 Lajeado Grande;1453;2.55;2191.47;46.39;7.59;7.6;17.09;687041.86;2142621.9;3184199.17;420945
420950 Laurentino;6790;6.4;629.62;45.61;11.07;22.61;10.1;1943635.11;2353151.72;4275148.42;420950
420960 Lauro Muller;15149;6.8;887.62;61.16;2.14;20.84;3.18;5545649.95;7881703.95;13446520.44;420960
420970 Lebon Régis;12133;4.54;713.23;45.45;1.76;20.77;6.32;4149846.59;4323128.32;8653676.87;420970
420980 Leoberto Leal;3140;2.91;1182.88;65.27;4.51;7.3;4.5;1729522.42;2191632.8;3714231.66;420980
420985 Lindóia do Sul;4615;3.79;1067.25;33.32;5.05;40.28;4.64;1571457.03;3748580.22;4925368.83;420985
420990 Lontras;11774;7.23;532.71;48.69;6.77;24.62;6.48;3543452.8;3043597.48;6272075.29;420990
421000 Luiz Alves;12413;5.84;763.27;43.5;4.49;15.37;4.78;4475313.67;4952226.14;9474516.4;421000
421003 Luzerna;5705;8.0;913.88;52.5;10.83;9.88;7.55;1854587.14;3517207.17;5213665.07;421003
421005 Macieira;1799;2.64;1697.78;61.09;2.59;13.12;8.67;979468.72;2176530.62;3054312.61;421005
421010 Mafra;55907;14.56;680.05;43.34;2.72;13.27;0.93;18156501.42;22303718.15;38019747.41;421010
421020 Major Gercino;3429;2.67;817.86;49.86;7.82;15.11;14.46;1555511.17;1912093.38;2804446.78;421020
421030 Major Vieira;8015;3.72;663.45;55.74;6.93;12.79;8.46;3863976.66;2783728.28;5317514.79;421030
421040 Maracajá;7139;6.89;566.86;29.36;5.41;37.17;15.49;2877909.34;2346242.19;4046787.08;421040
421050 Maravilha;25076;12.76;862.52;52.44;7.55;23.04;10.09;7500615.81;12817710.36;21628601.52;421050
421055 Marema;1906;2.72;1978.74;40.54;16.26;12.71;8.76;1402052.15;2634338.91;3771480.23;421055
421060 Massaranduba;16455;8.74;839.88;53.7;4.35;10.4;2.2;5103069.85;8478081.86;13820143.97;421060
421070 Matos Costa;2614;2.09;1327.05;54.94;4.23;25.11;6.1;1787101.56;2150137.84;3468920.38;421070
421080 Meleiro;7047;7.25;731.33;49.02;8.34;23.08;1.4;1713621.0;3034771.59;5153699.08;421080
421085 Mirim Doce;2374;3.13;1520.48;39.51;5.62;16.02;18.36;1349741.08;2048227.09;3609612.25;421085
421090 Modelo;4192;5.05;987.24;45.74;6.74;18.15;3.32;1973149.39;2344427.86;4138499.85;421090
421100 Mondaí;11496;5.78;767.93;48.97;8.9;30.45;2.86;3710325.33;5029757.59;8828104.41;421100
421105 Monte Carlo;9785;6.63;736.06;36.14;6.69;36.11;8.33;3616370.79;3584852.42;7202391.79;421105
421110 Monte Castelo;8471;13.2;733.23;53.81;5.2;16.59;6.12;3407823.97;3021216.47;6211228.17;421110
421120 Morro da Fumaça;17532;8.76;653.33;50.0;2.42;13.68;4.3;4340573.48;5987905.25;11454154.21;421120
421125 Morro Grande;2915;2.65;2233.52;51.94;1.68;26.12;10.21;501316.0;3103535.0;6510696.75;421125
421130 Navegantes;77137;17.38;631.15;48.1;3.75;33.21;2.86;12435972.58;34806620.71;48685128.74;421130
421140 Nova Erechim;4879;5.24;1058.87;36.96;11.69;10.37;6.26;2212335.84;3074098.37;5166241.2;421140
421145 Nova Itaberaba;4339;4.52;1153.24;50.79;11.53;10.07;4.02;2240116.76;3308242.38;5003923.16;421145
421150 Nova Trento;14099;8.42;835.2;53.19;6.71;23.45;6.16;6436255.73;5463101.3;11775424.53;421150
421160 Nova Veneza;14837;7.41;757.67;46.25;6.27;14.19;12.69;4705882.77;6161196.69;11241571.17;421160
421165 Novo Horizonte;2532;2.71;1206.57;49.76;5.81;16.7;4.23;999005.73;2150769.36;3055031.47;421165
421170 Orleans;22723;11.02;814.4;58.44;3.45;25.38;1.97;7773344.24;10872329.51;18505646.1;421170
421175 Otacílio Costa;18313;11.01;681.69;52.78;4.43;10.46;7.23;4698967.95;11963727.68;12483802.6;421175
421180 Ouro;7363;6.1;733.2;33.43;7.08;5.13;5.82;1504520.08;3700540.46;5398515.71;421180
421185 Ouro Verde;2245;4.15;1776.63;39.86;6.06;20.16;23.44;1045627.16;2482714.33;3988540.79;421185
421187 Paial;1577;3.64;2028.56;57.05;10.18;10.04;4.4;1338297.86;2175475.82;3199033.74;421187
421189 Painel;2376;4.13;1133.79;61.81;6.18;9.08;6.82;998465.68;2145211.95;2693886.16;421189
421190 Palhoça;164926;21.01;560.48;77.49;4.05;6.84;1.12;25462785.07;66448232.39;92437660.53;421190
421200 Palma Sola;7558;5.44;864.44;49.89;5.58;32.94;0.44;3208406.53;3279610.94;6533455.57;421200
421205 Palmeira;2586;3.25;1084.6;45.85;0.56;19.61;15.56;943957.44;2106228.97;2804779.97;421205
421210 Palmitos;16253;7.16;591.69;53.33;9.21;19.58;2.39;4615957.06;5689623.63;9616723.03;421210
421220 Papanduva;19015;7.47;825.87;57.13;4.43;8.19;6.07;5035795.54;9821451.2;15703842.06;421220
421223 Paraíso;3613;3.54;1057.85;57.33;5.04;12.86;2.98;1459563.56;2530969.3;3821997.23;421223
421225 Passo de Torres;8370;13.09;661.06;44.83;5.75;13.66;7.97;1338839.78;3355295.46;5533056.29;421225
421227 Passos Maia;4243;3.8;1196.64;57.5;7.03;21.4;0.34;1681080.53;3329757.88;5077343.5;421227
421230 Paulo Lopes;7360;7.55;906.04;55.22;4.79;18.02;9.65;3562998.33;3947153.64;6668459.1;421230
421240 Pedras Grandes;4026;2.81;894.62;59.52;9.13;10.52;4.61;1718772.47;2327798.41;3601746.18;421240
421250 Penha;31025;33.71;618.9;64.66;7.43;11.41;6.75;5158842.42;13584746.14;19201429.5;421250
421260 Peritiba;2855;4.67;1326.64;48.2;6.46;8.66;5.43;933203.43;2657608.99;3787546.78;421260
421265 Pescaria Brava;9980;7.74;567.67;53.61;10.54;7.58;13.77;2645137.46;2061737.05;5665351.44;421265
421270 Petrolândia;6021;3.98;814.31;51.86;3.63;10.24;7.46;2213370.31;3201537.45;4902941.63;421270
421290 Pinhalzinho;19511;15.02;851.31;57.76;6.14;23.04;2.49;5119506.65;10758893.39;16609937.13;421290
421300 Pinheiro Preto;3480;2.76;1305.02;52.73;8.35;16.23;7.89;1348566.24;3341594.8;4541480.35;421300
421310 Piratuba;4102;10.07;1674.74;55.19;7.68;9.0;2.68;1589135.77;5335450.18;6869774.62;421310
421315 Planalto Alegre;2844;3.7;1148.57;49.54;7.96;13.54;3.26;1127059.23;2216279.87;3266528.63;421315
421320 Pomerode;32334;11.61;860.03;53.9;0.29;13.85;8.6;7688951.86;19092318.19;27808152.38;421320
421330 Ponte Alta;4767;8.3;985.57;47.02;9.72;10.79;5.33;1790545.45;2499609.04;4698224.92;421330
421335 Ponte Alta do Norte;3413;5.02;1394.62;44.04;6.25;26.71;8.89;1422453.67;3534189.5;4759851.2;421335
421340 Ponte Serrada;11545;7.19;744.04;47.69;5.12;23.77;8.74;3798042.79;4542653.42;8589952.07;421340
421350 Porto Belo;20294;24.55;868.02;58.68;3.22;11.57;2.68;4780807.88;11657994.25;17615590.1;421350
421360 Porto Uniăo;35207;13.86;597.14;70.52;4.23;11.55;2.07;7244079.98;14715583.85;21023536.84;421360
421370 Pouso Redondo;16957;7.16;618.61;47.67;3.9;13.43;2.96;4023626.36;6533757.01;10489817.11;421370
421380 Praia Grande;7364;4.78;695.11;41.74;5.75;11.95;7.7;2535087.21;2946445.83;5118795.39;421380
421390 Presidente Castello Branco;1610;2.34;2019.52;56.05;12.39;13.76;8.57;2137788.16;2171652.53;3251427.21;421390
421400 Presidente Getúlio;16996;7.39;756.49;52.7;5.81;18.45;2.73;3618418.4;6556209.03;12857259.74;421400
421410 Presidente Nereu;2304;2.14;1207.61;45.32;7.78;22.06;9.71;1329920.52;1918772.73;2782332.0;421410
421415 Princesa;2906;3.03;1198.75;47.73;4.33;26.14;5.38;1521556.31;1936036.98;3483563.37;421415
421420 Quilombo;10044;6.44;1076.57;33.83;8.67;28.72;1.84;5155189.65;4321945.35;10813099.9;421420
421430 Rancho Queimado;2871;8.84;1226.35;60.19;6.34;8.45;7.7;1646237.67;2328732.72;3520845.89;421430
421440 Rio das Antas;6246;3.69;886.75;52.5;5.54;27.47;3.06;2290288.9;3575457.94;5538656.86;421440
421450 Rio do Campo;6043;6.02;789.67;54.13;5.17;10.37;1.16;1870819.27;2948093.75;4772004.64;421450
421460 Rio do Oeste;7463;7.91;653.6;53.98;7.96;22.16;5.14;2588405.79;2602905.67;4877783.54;421460
421480 Rio do Sul;69188;16.32;1381.26;19.98;1.73;39.02;0.4;68329893.0;29812891.29;95566367.75;421480
421470 Rio dos Cedros;11431;8.7;662.07;44.52;0.37;20.72;3.72;3143557.0;4529152.53;7568128.24;421470
421490 Rio Fortuna;4606;4.09;963.76;41.22;8.36;19.84;5.07;2350251.54;2761377.52;4439058.33;421490
421500 Rio Negrinho;42029;8.94;874.6;45.87;4.15;6.94;0.61;12825193.26;23973469.12;36758651.05;421500
421505 Rio Rufino;2489;1.96;1333.44;51.09;11.63;11.62;8.22;1458975.79;2176170.01;3318923.37;421505
421507 Riqueza;4670;5.11;948.8;43.99;8.64;17.4;1.66;1734230.38;2579103.77;4430874.27;421507
421510 Rodeio;11488;9.26;719.82;56.41;3.92;19.65;7.18;3528260.75;4981046.81;8269281.81;421510
421520 Romelândia;5022;4.66;858.55;52.91;9.15;21.46;3.85;2390831.79;2377841.45;4311631.98;421520
421530 Salete;7634;6.73;794.82;48.69;6.33;13.42;2.09;2727054.97;3559481.85;6067618.24;421530
421535 Saltinho;3847;4.43;976.77;40.28;0.0;0.0;3.82;1680812.19;2201136.06;3757652.04;421535
421540 Salto Veloso;4655;3.82;1118.78;51.73;4.88;24.75;6.94;1588431.91;3499217.23;5207929.98;421540
421545 Sangăo;12233;5.44;547.2;56.13;10.07;11.48;3.87;2790065.31;4105278.15;6693886.92;421545
421550 Santa Cecília;16701;12.55;684.47;67.9;4.92;7.93;4.98;4229555.79;7253800.01;11431335.53;421550
421555 Santa Helena;2266;3.09;1602.46;53.15;7.69;16.49;9.85;1659800.49;2255996.08;3631170.35;421555
421560 Santa Rosa de Lima;2139;2.18;1497.55;42.63;9.65;13.59;2.35;968137.72;1818037.54;3203257.59;421560
421565 Santa Rosa do Sul;8356;5.64;255.19;64.59;1.5;17.44;6.07;3305051.78;2132230.61;2132389.03;421565
421567 Santa Terezinha;8846;3.97;587.83;53.29;4.96;6.05;14.14;2808135.48;2787752.51;5199930.17;421567
421568 Santa Terezinha do Progresso;2557;2.6;1267.57;47.72;6.43;19.33;7.85;1466832.1;1929122.39;3241185.99;421568
