Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
421605 Săo Cristovăo do Sul;5360;12.14;659.7;45.51;6.31;21.52;4.65;727366.8;2731488.29;3535990.6;421605
421610 Săo Domingos;9516;5.31;663.7;40.61;9.56;15.03;2.66;2214358.66;3988476.16;6315741.85;421610
421620 Săo Francisco do Sul;48606;23.69;939.73;40.24;1.42;51.27;0.28;10740027.9;28559781.36;45676302.56;421620
421630 Săo Joăo Batista;32720;10.05;427.96;64.98;1.07;10.36;5.77;4844774.0;9156816.41;14002831.37;421630
421635 Săo Joăo do Itaperiú;3634;3.18;892.93;63.24;4.41;7.0;12.05;751594.72;2432303.57;3244913.04;421635
421625 Săo Joăo do Oeste;6260;5.02;604.71;46.9;6.09;28.26;3.54;1188483.63;2620732.52;3785515.5;421625
421640 Săo Joăo do Sul;7226;2.96;486.95;0.0;0.0;0.0;0.0;963584.88;2555123.15;3518708.03;421640
421650 Săo Joaquim;26247;11.16;395.79;52.08;3.01;16.51;8.53;4045308.74;6047740.7;10388198.9;421650
421660 Săo José;232309;30.41;418.81;65.17;0.0;13.61;5.31;22666900.09;70750152.64;97293266.77;421660
421670 Săo José do Cedro;13901;7.87;560.55;56.56;8.61;22.67;1.36;2368347.0;5421193.49;7792194.46;421670
421680 Săo José do Cerrito;8823;14.25;434.89;50.68;9.01;11.03;8.1;1201042.83;2392911.9;3837037.83;421680
421690 Săo Lourenço do Oeste;23245;10.77;576.24;40.86;5.98;14.66;2.01;3947017.79;8608856.28;13394770.94;421690
421700 Săo Ludgero;12441;7.89;619.06;49.16;7.85;11.85;12.27;2175525.01;5231519.16;7701762.98;421700
421710 Săo Martinho;3224;4.2;959.69;44.04;6.8;11.22;11.04;698955.51;2089587.94;3094033.18;421710
421715 Săo Miguel da Boa Vista;1872;3.13;1317.89;49.2;5.55;20.11;4.6;586379.46;1784645.71;2467080.81;421715
421720 Săo Miguel do Oeste;38984;13.63;581.08;65.98;5.13;19.99;0.91;10535300.55;12277510.61;22652727.85;421720
421725 Săo Pedro de Alcântara;5373;9.05;479.3;61.25;7.31;18.07;0.74;801384.41;1864789.04;2575281.35;421725
421730 Saudades;9524;6.53;509.68;46.57;7.13;24.95;2.66;1886252.69;3349273.39;4854193.7;421730
421740 Schroeder;18827;9.73;469.59;64.28;4.47;10.09;2.55;2136112.55;6752819.3;8840885.81;421740
421750 Seara;17439;9.41;691.84;47.12;4.81;32.99;3.04;4876366.75;7207427.11;12064978.48;421750
421755 Serra Alta;3312;4.94;812.72;50.73;7.79;29.38;2.55;762413.87;2207192.89;2691712.99;421755
421760 Siderópolis;13686;6.23;583.5;69.3;1.01;6.73;8.15;2739248.8;5005692.21;7985760.78;421760
421770 Sombrio;28966;8.95;428.44;58.26;4.78;8.22;6.4;3693030.84;7699055.71;12410309.87;421770
421775 Sul Brasil;2624;2.5;1027.34;37.71;9.97;24.89;5.12;656250.23;1893423.97;2695742.92;421775
421780 Taió;18060;9.33;590.94;62.81;1.79;19.9;3.9;2807061.13;7555778.76;10672333.18;421780
421790 Tangará;8757;10.8;862.38;57.53;2.37;22.77;3.14;2009343.27;5391969.03;7551845.85;421790
421795 Tigrinhos;1720;3.7;1463.88;61.59;4.65;20.81;0.92;603112.14;2054796.56;2517875.07;421795
421800 Tijucas;35402;14.02;540.47;73.11;3.37;8.18;1.89;5000680.0;12898353.28;19133809.29;421800
421810 Timbé do Sul;5382;2.83;466.24;0.0;0.0;0.0;0.0;752048.43;1757253.94;2509302.37;421810
421820 Timbó;41283;14.5;620.86;61.26;0.88;21.89;4.91;6320888.58;16845751.17;25631147.88;421820
421825 Timbó Grande;7632;3.66;501.32;45.87;0.28;24.81;5.57;1218120.65;2486890.16;3826077.01;421825
421830 Três Barras;18945;9.99;864.03;49.45;2.97;34.52;4.98;7721023.41;9056545.49;16369070.82;421830
421835 Treviso;3785;4.08;1040.09;67.28;2.72;7.62;9.79;951214.91;2802061.76;3936750.42;421835
421840 Treze de Maio;7067;6.39;576.11;44.81;6.75;9.27;16.15;1344204.16;2578939.7;4071365.5;421840
421850 Treze Tílias;7237;9.07;705.55;63.57;2.73;20.82;3.46;866132.66;4152146.66;5106054.82;421850
421860 Trombudo Central;7057;8.2;521.66;59.99;2.04;12.87;0.81;760723.24;2857566.17;3681377.58;421860
421870 Tubarăo;102883;24.45;409.75;56.31;5.64;15.85;2.5;16829712.63;23427117.76;42155824.94;421870
421875 Tunápolis;4628;4.03;948.38;42.59;5.69;10.22;10.95;1458496.46;2896476.2;4389118.22;421875
421880 Turvo;12551;7.15;484.73;53.38;0.0;19.72;0.8;1664611.68;4655763.25;6083879.78;421880
421885 Uniăo do Oeste;2700;3.46;1001.43;64.13;7.84;7.28;1.95;657322.94;1951834.64;2703869.59;421885
421890 Urubici;11102;7.13;444.57;68.61;3.81;21.48;0.14;1643672.38;3350287.29;4935670.24;421890
421895 Urupema;2497;3.29;1102.62;55.1;5.15;7.46;18.25;630799.87;1898175.42;2753233.23;421895
421900 Urussanga;21003;9.49;751.73;48.09;0.26;32.23;4.61;8233793.28;6893973.2;15788543.61;421900
421910 Vargeăo;3590;3.13;1004.49;52.57;4.78;9.84;0.2;867723.35;2920078.08;3606135.87;421910
421915 Vargem;2630;19.46;1353.94;45.62;8.77;23.68;1.98;694013.54;2579949.41;3560872.98;421915
421917 Vargem Bonita;4674;5.61;1034.86;69.96;4.59;11.5;2.95;1068035.64;3728525.35;4836939.1;421917
421920 Vidal Ramos;6366;8.89;863.99;46.95;0.52;9.14;0.44;1447277.34;3897545.33;5500158.1;421920
421930 Videira;50926;13.81;446.69;41.57;5.05;11.71;7.78;6836915.89;15994075.24;22747949.99;421930
421935 Vitor Meireles;5123;3.59;700.9;44.38;2.89;6.59;5.82;1727822.22;2126739.92;3590692.93;421935
421940 Witmarsum;3841;3.84;909.94;61.98;1.71;8.56;4.37;986976.73;2358652.23;3495070.25;421940
421950 Xanxerê;48370;16.8;467.65;62.62;5.57;12.35;1.55;7413107.5;15525838.71;22620094.55;421950
421960 Xavantina;4067;5.34;907.05;48.09;4.29;10.06;7.17;959055.7;2762499.83;3688961.51;421960
421970 Xaxim;27630;9.22;608.47;57.45;5.93;24.57;2.69;5483754.25;11453185.2;16811989.78;421970
421985 Zortéa;3227;5.11;849.77;36.3;0.0;34.45;3.01;507865.87;2036217.8;2742221.38;421985
430003 Aceguá;4702;12.73;967.16;58.22;0.0;11.83;8.59;741756.99;3303441.56;4547593.39;430003
430005 Água Santa;3840;4.65;849.83;69.91;5.33;10.51;2.6;526047.81;2733104.83;3263329.22;430005
430010 Agudo;17120;6.78;372.53;50.33;0.0;22.76;1.94;1143733.24;5229664.93;6377666.96;430010
430020 Ajuricaba;7387;7.1;584.61;61.27;0.31;15.28;2.53;1727215.21;3318535.95;4318535.95;430020
430030 Alecrim;6865;3.9;537.06;33.25;7.46;10.96;6.69;1818941.41;1916027.17;3686888.68;430030
430040 Alegrete;78499;16.42;576.38;57.24;1.33;5.06;10.56;14438558.89;20370512.2;45245359.76;430040
430045 Alegria;4135;4.73;865.74;74.03;1.04;6.6;2.71;1136093.14;2450283.54;3579846.88;430045
430047 Almirante Tamandaré do Sul;2091;5.78;1307.37;53.57;9.58;22.64;1.21;625462.28;2361219.58;2733717.3;430047
430050 Alpestre;7640;4.1;999.93;46.9;8.8;7.87;8.32;1567005.24;6279626.35;7639452.17;430050
430055 Alto Alegre;1828;1.97;1120.56;60.91;6.39;15.1;5.3;533842.44;1561565.85;2048382.4;430055
430057 Alto Feliz;3025;3.95;761.75;61.51;3.02;14.99;8.3;284624.35;1771883.78;2304281.46;430057
430060 Alvorada;206561;11.52;262.47;62.88;3.19;19.58;1.34;20332056.93;31209803.45;54215161.95;430060
430063 Amaral Ferrador;6778;3.22;446.84;40.09;12.04;5.17;3.62;813021.08;2068858.98;3028681.09;430063
430064 Ametista do Sul;7569;2.7;539.72;59.24;0.0;22.27;3.28;824243.02;2203392.69;4085132.76;430064
430066 André da Rocha;1293;4.23;1626.36;49.2;1.51;33.62;2.46;232255.73;1848383.46;2102889.67;430066
430070 Anta Gorda;6222;6.12;558.76;56.59;1.02;16.44;0.15;629933.71;2684421.26;3476586.58;430070
430080 Antônio Prado;13285;9.01;677.5;40.54;3.99;40.91;5.05;4274469.91;4610711.44;9000604.26;430080
430085 Arambaré;3762;17.01;958.54;51.35;0.23;27.04;4.31;799268.63;2556487.18;3606042.96;430085
430087 Araricá;5301;6.64;846.81;41.84;4.02;33.79;11.86;1260911.19;3462375.68;4488927.81;430087
430090 Aratiba;6641;4.4;1067.25;36.73;4.04;20.65;2.56;533481.48;6470154.45;7087595.2;430090
430100 Arroio do Meio;20045;13.52;502.03;37.85;0.01;43.69;2.96;1673767.54;8467063.14;10063143.82;430100
430107 Arroio do Padre;2883;2.05;874.15;61.14;12.69;8.36;4.77;547094.83;1947857.16;2520173.7;430107
430105 Arroio do Sal;8785;34.54;770.61;79.23;0.0;5.46;6.4;2719962.6;3961453.5;6769821.76;430105
430120 Arroio do Tigre;13316;5.54;426.83;60.13;4.5;7.54;6.34;1768437.09;3492250.33;5683662.5;430120
430110 Arroio dos Ratos;14197;10.9;452.37;48.08;1.71;27.88;5.91;1743045.86;4397270.46;6422237.28;430110
430130 Arroio Grande;18949;10.76;518.84;49.29;6.41;17.2;8.27;3017472.49;7052848.08;9831426.05;430130
430140 Arvorezinha;10595;5.73;493.35;39.89;4.47;35.13;4.02;1598718.43;3246250.85;5227021.95;430140
430150 Augusto Pestana;7145;8.68;903.72;35.21;0.0;43.76;0.41;2281345.65;3730702.56;6457106.34;430150
430155 Áurea;3732;5.93;819.34;46.23;13.42;34.16;4.01;578714.43;2239929.89;3057766.52;430155
430160 Bagé;121749;17.11;415.14;40.9;0.0;33.66;2.94;25041462.79;21880265.86;50542739.39;430160
430163 Balneário Pinhal;12305;21.67;644.01;65.22;7.62;20.0;3.49;3690172.22;4087048.67;7924505.91;430163
430165 Barăo;6061;4.99;581.33;37.0;0.44;8.28;7.37;1325734.55;2141328.24;3523427.0;430165
430170 Barăo de Cotegipe;6754;8.12;602.94;37.58;0.0;38.24;0.64;937469.72;3425838.32;4072239.94;430170
430175 Barăo do Triunfo;7388;1.65;599.67;51.78;0.0;28.63;6.24;665606.68;3124419.57;4430380.77;430175
430185 Barra do Guarita;3236;2.49;722.57;60.99;6.32;14.42;4.73;558431.64;1762687.6;2338221.56;430185
430187 Barra do Quaraí;4201;5.57;844.83;45.6;3.53;35.2;4.55;691991.23;2528365.63;3549142.4;430187
430190 Barra do Ribeiro;13263;18.05;399.33;45.93;7.16;23.7;2.53;660753.31;4565551.46;5296365.54;430190
430192 Barra do Rio Azul;1952;2.15;1437.77;40.04;7.68;17.45;21.64;572331.12;2042504.07;2806519.84;430192
430195 Barra Funda;2497;4.07;1186.13;55.77;6.58;17.8;2.07;482399.59;2498118.09;2961766.75;430195
430180 Barracăo;5485;6.74;716.72;59.51;4.44;15.41;1.58;577612.86;3353603.85;3931216.71;430180
430200 Barros Cassal;11482;3.1;435.51;45.63;0.0;27.41;11.69;1618761.09;3097013.37;5000490.26;430200
430205 Benjamin Constant do Sul;2264;1.51;1013.38;36.76;0.74;32.99;21.76;633559.01;1701196.25;2294285.36;430205
430210 Bento Gonçalves;113287;15.06;840.8;20.65;2.2;35.91;4.41;41698790.83;46303729.04;95251914.52;430210
430215 Boa Vista das Missơes;2170;2.51;1250.26;63.24;2.81;21.76;0.39;325534.99;2064649.82;2713064.71;430215
430220 Boa Vista do Buricá;6815;6.29;642.36;54.29;11.73;15.36;2.51;2075529.45;2741672.8;4377709.0;430220
430222 Boa Vista do Cadeado;2523;6.89;1465.37;54.44;0.24;13.24;2.0;985985.16;2601262.72;3697132.83;430222
430223 Boa Vista do Incra;2559;7.64;1163.32;42.35;0.24;20.97;5.5;588942.48;2315351.67;2976936.61;430223
430225 Boa Vista do Sul;2859;3.74;946.93;48.94;0.76;13.42;1.08;141046.28;2587342.29;2707261.62;430225
430230 Bom Jesus;11797;8.44;816.65;47.38;0.0;16.77;13.76;3247509.18;5405568.1;9634009.9;430230
430235 Bom Princípio;12932;10.01;975.6;23.49;0.2;50.29;18.66;5760698.69;4628090.89;12616439.92;430235
430237 Bom Progresso;2261;3.52;941.05;43.91;5.46;22.01;10.06;486877.72;1445800.62;2127723.33;430237
430240 Bom Retiro do Sul;12110;9.51;383.29;37.37;9.44;41.2;2.09;901867.68;3795517.98;4641702.23;430240
430245 Boqueirăo do Leăo;7912;4.12;454.65;43.47;5.33;37.09;6.21;1002530.77;3374028.86;3597191.37;430245
430250 Bossoroca;6873;8.07;657.66;56.7;1.79;12.9;2.57;1294949.35;3056332.6;4520095.51;430250
430258 Bozano;2238;3.8;1290.86;56.74;0.06;7.13;2.08;432518.83;2347442.32;2888934.77;430258
430260 Braga;3688;3.18;735.81;63.25;0.0;8.03;2.54;679122.76;1932986.8;2713664.3;430260
430265 Brochier;4952;5.09;556.01;46.84;0.7;31.48;1.0;645182.9;2252236.37;2753354.92;430265
430270 Butiá;21192;11.99;476.04;25.43;5.2;34.75;3.84;2924734.09;6798545.36;10088198.69;430270
430280 Caçapava do Sul;34654;8.6;486.44;55.0;3.08;25.31;4.48;4469396.23;12174451.55;16857210.34;430280
430290 Cacequi;13685;8.84;606.2;64.96;3.44;14.92;3.33;2992969.25;5473498.69;8295910.14;430290
430300 Cachoeira do Sul;85712;12.75;607.48;32.14;0.74;58.62;0.67;31806627.43;18628458.57;52068587.01;430300
430310 Cachoeirinha;125975;19.96;371.6;74.25;2.56;11.25;2.14;8138405.02;37951981.45;46812854.01;430310
430320 Cacique Doble;5080;2.3;617.06;42.12;3.68;34.22;8.65;691852.65;2442834.51;3134687.16;430320
430330 Caibaté;5058;5.96;681.14;67.82;5.03;11.39;3.2;1263054.83;2023355.66;3445212.5;430330
430340 Caiçara;5104;3.58;562.62;65.17;4.36;13.76;3.45;1119665.23;1706771.37;2871598.1;430340
430350 Camaquă;65835;12.53;308.07;37.76;3.05;42.18;6.14;7272180.56;12399000.83;20281865.43;430350
430355 Camargo;2718;4.15;968.32;58.85;9.83;20.21;2.34;431693.47;2201398.97;2631901.77;430355
430360 Cambará do Sul;6695;6.97;961.3;20.55;4.14;11.16;9.1;1782690.77;4756736.27;6435927.13;430360
430367 Campestre da Serra;3392;4.55;960.29;48.6;0.41;32.5;5.44;452911.89;2665931.27;3257290.45;430367
430370 Campina das Missơes;6070;3.79;503.69;43.59;0.0;25.02;4.33;782406.0;2107408.28;3057422.06;430370
430380 Campinas do Sul;5649;6.26;897.01;45.86;9.79;31.46;0.17;1237511.97;4086415.48;5067185.54;430380
430390 Campo Bom;64171;23.14;734.76;37.82;1.33;49.18;4.17;17082114.53;28214898.63;47150023.16;430390
430400 Campo Novo;5276;8.47;606.65;57.39;0.0;20.52;1.8;1105836.27;2170822.67;3200678.23;430400
430410 Campos Borges;3535;2.74;951.04;38.87;9.03;33.96;7.43;992811.78;2334670.49;3361909.49;430410
430420 Candelária;31476;4.98;585.62;35.2;0.0;4.87;1.13;10782391.14;7761120.86;18433071.14;430420
430430 Cândido Godói;6608;4.05;576.15;50.65;4.74;7.04;1.6;1366660.76;2234899.04;3807227.91;430430
430435 Candiota;9315;19.37;876.43;56.67;0.0;1.78;25.0;2201185.32;5121280.0;8163943.92;430435
430440 Canela;42411;25.35;620.65;37.34;3.53;50.24;0.28;12264305.75;13491686.45;26322564.78;430440
430450 Canguçu;55801;7.33;394.92;57.46;2.9;11.44;9.66;6939940.08;10124285.14;22036914.13;430450
430460 Canoas;341343;16.01;1167.62;9.58;0.68;55.65;0.94;305290653.05;112785938.58;398557485.07;430460
430461 Canudos do Vale;1828;2.76;1241.7;50.92;10.51;23.62;1.1;505024.72;1649872.34;2269824.88;430461
430462 Capăo Bonito do Sul;1770;4.86;1350.24;60.24;0.0;21.04;2.03;454949.82;2186707.78;2389924.43;430462
430463 Capăo da Canoa;47148;46.93;681.76;61.25;2.42;12.35;7.77;7569008.28;24366919.93;32143619.05;430463
430465 Capăo do Cipó;3387;6.3;1211.85;58.04;4.99;17.46;3.56;1195924.92;3176028.04;4104537.35;430465
430466 Capăo do Leăo;25382;9.34;375.67;45.95;4.21;8.51;4.69;1955347.43;6768312.52;9535152.72;430466
430468 Capela de Santana;11289;6.28;383.37;57.71;0.69;9.73;11.28;1144297.52;3039394.69;4327851.77;430468
430469 Capităo;2756;2.93;991.16;42.46;0.0;32.52;4.47;312947.77;2313791.06;2731637.63;430469
430467 Capivari do Sul;4275;9.53;1171.9;46.35;1.0;9.87;11.5;1262258.98;3975247.1;5009855.26;430467
430471 Caraá;7863;1.95;346.25;66.48;6.42;5.9;6.54;871074.53;1850039.91;2722575.09;430471
430470 Carazinho;62039;14.3;717.45;34.99;4.56;46.57;2.71;21038456.87;23623493.88;44509910.9;430470
430480 Carlos Barbosa;27565;16.89;615.58;45.75;7.47;39.67;2.04;3787046.67;13046606.14;16968558.23;430480
430485 Carlos Gomes;1574;2.75;1239.97;50.81;6.69;27.02;2.97;473882.31;1628740.34;1951715.5;430485
430490 Casca;9038;12.07;699.3;49.6;2.58;25.51;15.22;1327721.01;4430469.36;6320296.0;430490
430495 Caseiros;3163;5.07;832.51;57.6;10.18;19.39;2.07;190153.56;2415498.97;2633226.02;430495
430500 Catuípe;9402;7.11;673.17;67.09;0.0;5.23;3.1;1747265.8;4362445.09;6329122.4;430500
430510 Caxias do Sul;474853;27.54;804.32;43.22;2.29;29.99;0.43;144216021.39;220337942.96;381934928.76;430510
430511 Centenário;3026;3.86;742.04;59.44;14.84;16.87;4.79;614122.24;1802237.59;2245402.18;430511
430512 Cerrito;6481;2.52;443.07;47.24;4.48;6.81;7.24;1112117.17;2121993.06;2871552.68;430512
430513 Cerro Branco;4668;2.82;694.65;48.31;2.88;10.37;2.96;1016847.17;2319208.75;3242628.83;430513
430515 Cerro Grande;2450;2.12;938.56;48.37;6.39;22.93;1.6;842479.88;1639674.73;2299463.52;430515
430517 Cerro Grande do Sul;11263;3.16;506.64;44.54;0.0;35.14;3.7;1855555.17;3937242.71;5706264.94;430517
430520 Cerro Largo;13976;10.43;474.1;60.99;0.0;14.7;2.44;1551205.61;5011688.19;6625957.81;430520
430530 Chapada;9613;4.99;666.6;57.85;4.7;18.4;1.17;2079794.88;4428289.88;6408044.75;430530
430535 Charqueadas;38281;12.69;478.48;68.85;1.64;15.42;6.09;8093286.15;9755690.38;18316852.91;430535
430537 Charrua;3505;3.77;628.32;51.23;0.0;26.29;4.54;417336.22;1648014.5;2202260.33;430537
430540 Chiapetta;4061;5.64;747.37;55.45;0.14;10.75;2.74;534188.35;2341311.47;3035063.63;430540
430543 Chuí;6368;17.21;517.56;33.32;0.0;42.33;5.07;228894.58;2959952.33;3295844.7;430543
430544 Chuvisca;5264;3.1;571.15;62.38;2.06;13.7;6.05;419977.4;2434818.87;3006528.88;430544
430545 Cidreira;14301;20.1;784.99;75.88;5.45;9.3;0.22;2438410.73;9089503.65;11226190.66;430545
430550 Ciríaco;5005;3.2;687.59;35.74;7.78;14.56;3.49;904846.37;2433868.35;3441392.23;430550
430558 Colinas;2498;3.44;1044.48;61.15;0.42;16.43;2.52;284343.66;2262038.2;2609116.78;430558
430560 Colorado;3522;5.63;937.69;63.37;3.14;13.7;0.74;846433.91;2457705.43;3302544.01;430560
430570 Condor;6815;7.8;813.12;49.56;0.49;27.95;4.59;1499375.12;4090350.67;5541445.61;430570
430580 Constantina;10094;9.47;636.84;46.71;1.79;7.76;10.56;1971446.48;4065371.97;6428222.98;430580
430583 Coqueiro Baixo;1562;2.95;1350.07;29.81;6.56;36.99;5.48;389638.15;1736624.49;2108813.06;430583
430585 Coqueiros do Sul;2476;4.31;1177.71;59.4;0.0;13.4;10.06;756370.69;2351585.89;2916008.13;430585
430587 Coronel Barros;2553;4.89;1307.83;50.83;0.44;3.51;19.21;1112652.45;2341861.15;3338895.98;430587
430590 Coronel Bicaco;7827;4.77;526.52;52.18;0.0;30.25;1.14;1442627.93;2876180.01;4121072.23;430590
430593 Coronel Pilar;1740;2.39;1389.06;48.1;13.1;9.19;4.86;146353.69;2245299.91;2416961.63;430593
430595 Cotiporă;4009;5.14;776.94;59.67;4.78;7.56;5.41;1003959.62;2228662.36;3114767.24;430595
430597 Coxilha;2885;4.93;1277.61;56.82;0.0;21.72;4.59;391142.68;3270258.41;3685906.56;430597
430600 Crissiumal;14273;7.96;543.47;49.72;2.71;10.77;7.81;2664399.98;4627413.63;7756975.22;430600
430605 Cristal;7750;11.12;713.1;44.12;2.51;18.13;3.23;1812019.04;3675303.77;5526511.88;430605
430607 Cristal do Sul;2917;1.91;1147.1;37.37;3.91;28.02;16.09;674815.1;2148994.31;3346084.21;430607
430610 Cruz Alta;63776;17.27;556.69;48.94;4.36;23.63;6.44;13890725.22;15783687.03;35503562.11;430610
430613 Cruzaltense;2096;2.74;1378.5;53.82;5.45;6.78;19.77;844177.89;1888091.49;2889342.55;430613
430620 Cruzeiro do Sul;12169;7.05;590.71;23.58;3.24;62.72;0.64;2270596.32;4900009.23;7188375.11;430620
430630 David Canabarro;4840;4.93;773.38;51.88;6.45;18.27;1.34;1284461.15;2408568.11;3743141.24;430630
430632 Derrubadas;3148;2.82;930.97;58.11;0.0;11.73;10.75;1023769.89;2160912.04;2930681.45;430632
430635 Dezesseis de Novembro;2795;2.55;828.0;55.1;0.0;6.79;4.26;494304.42;1734299.31;2314271.04;430635
430637 Dilermando de Aguiar;3136;4.3;735.18;70.87;1.61;3.64;2.25;289581.49;2030306.1;2305519.87;430637
430640 Dois Irmăos;30175;24.26;694.35;44.56;2.23;41.1;3.81;2967163.19;13673572.41;20951971.68;430640
430642 Dois Irmăos das Missơes;2174;3.89;1131.75;56.86;5.55;23.86;1.1;491421.75;1890656.48;2460417.94;430642
430645 Dois Lajeados;3417;4.66;818.52;54.89;0.38;8.81;1.56;585837.2;2272603.61;2796895.39;430645
430650 Dom Feliciano;15165;4.08;418.1;46.34;4.45;34.29;0.46;2470246.37;4547713.09;6340460.4;430650
430660 Dom Pedrito;39886;12.11;405.94;40.81;2.58;35.75;4.45;3979076.24;11846325.02;16191437.39;430660
430655 Dom Pedro de Alcântara;2619;1.82;749.03;74.97;0.0;4.89;1.98;771990.92;1961706.0;1961706.0;430655
430670 Dona Francisca;3374;3.6;1174.31;48.52;4.81;38.79;0.72;1305033.77;3014307.17;3962125.83;430670
430673 Doutor Maurício Cardoso;5200;3.88;766.25;59.04;5.87;17.61;4.29;1384268.07;2425884.54;3984485.72;430673
430675 Doutor Ricardo;2076;4.19;1131.78;33.72;0.56;40.15;2.86;528202.2;1873205.88;2349579.81;430675
430676 Eldorado do Sul;37794;26.63;477.66;65.73;3.38;13.88;6.5;3013478.01;13845562.41;18052632.46;430676
430680 Encantado;21883;12.6;775.24;26.71;6.2;60.84;3.53;7252487.46;7785049.93;16964540.39;430680
430690 Encruzilhada do Sul;25726;7.99;512.14;49.19;0.0;32.61;4.83;5279870.93;8170059.99;13175311.75;430690
430692 Engenho Velho;1397;1.63;1505.02;75.32;0.0;9.39;2.49;667559.23;1598049.59;2102516.6;430692
430695 Entre Rios do Sul;3069;5.22;1391.32;51.25;5.06;14.09;12.34;470393.53;3799560.58;4269954.11;430695
430693 Entre-Ijuís;9037;6.59;551.13;63.09;9.2;12.09;6.98;2335900.43;2538755.4;4980553.66;430693
430697 Erebango;3064;3.97;860.86;42.56;0.0;33.81;1.84;272136.28;2206198.34;2637676.93;430697
430700 Erechim;102345;26.86;390.99;65.6;4.56;12.43;2.95;10801223.01;27949083.64;40016004.05;430700
430705 Ernestina;3207;3.89;936.41;70.05;0.4;11.07;2.92;704590.2;2282666.73;3003054.52;430705
430720 Erval Grande;5207;2.86;752.99;39.28;9.55;42.73;5.51;2152361.02;1768463.28;3920824.3;430720
430730 Erval Seco;7773;4.9;515.51;61.28;4.54;17.66;0.36;1072597.22;2958193.27;4007039.59;430730
430740 Esmeralda;3301;8.4;1086.92;52.67;2.23;20.33;7.34;483587.62;2792149.98;3587921.74;430740
430745 Esperança do Sul;3245;3.12;818.76;55.66;0.0;9.41;5.56;863356.66;1882306.78;2656888.07;430745
430750 Espumoso;15809;12.08;452.19;41.97;0.0;29.35;1.22;1487199.06;5485459.1;7148644.26;430750
430755 Estaçăo;6169;6.64;632.58;62.93;8.83;15.63;2.85;1344640.6;2618797.42;3902376.91;430755
430760 Estância Velha;46444;20.17;609.03;0.0;0.0;100.0;0.0;5203521.04;23199915.22;28285612.12;430760
430770 Esteio;83984;14.55;453.51;42.16;0.0;40.18;6.46;6575368.53;29423784.32;38087517.81;430770
430780 Estrela;32748;12.78;483.34;36.19;1.3;34.04;3.42;2739687.01;13280645.8;15828508.93;430780
430781 Estrela Velha;3743;3.7;899.23;63.11;0.0;16.99;0.9;771387.49;2776362.56;3365801.59;430781
430783 Eugênio de Castro;2744;3.85;866.58;60.78;0.0;3.96;0.53;595879.1;1896086.65;2377891.72;430783
430786 Fagundes Varela;2708;3.89;871.77;60.22;4.96;10.72;1.04;504372.03;1870477.08;2360746.36;430786
430790 Farroupilha;68562;13.12;600.21;4.7;1.66;61.71;8.53;17970376.04;20449281.81;41151400.96;430790
430800 Faxinal do Soturno;6869;9.58;627.77;44.76;4.02;10.62;22.1;1345250.64;2263205.86;4312183.82;430800
430805 Faxinalzinho;2553;3.01;930.05;52.33;12.49;27.71;2.27;468233.87;1926605.55;2374415.74;430805
430807 Fazenda Vilanova;4099;4.18;800.58;47.91;3.9;24.22;2.23;781147.78;2481055.9;3281573.27;430807
430810 Feliz;13140;12.6;780.1;28.49;2.29;3.71;10.41;3279498.65;4843807.88;10250455.96;430810
430820 Flores da Cunha;29196;12.26;541.94;40.82;6.77;31.77;3.92;5378175.38;10056797.22;15822545.46;430820
430825 Floriano Peixoto;1988;2.47;1097.99;42.43;7.98;29.44;8.65;398725.46;1650531.07;2182801.55;430825
430830 Fontoura Xavier;10888;3.52;381.73;43.33;0.0;34.22;3.94;1548193.5;2319025.42;4156255.38;430830
430840 Formigueiro;7096;3.77;670.92;46.21;3.1;29.3;8.95;1145978.21;3515854.75;4760877.52;430840
430843 Forquetinha;2528;2.74;730.54;51.09;8.16;23.04;5.01;265396.95;1656432.34;1846806.18;430843
430845 Fortaleza dos Valos;4619;3.54;998.31;54.66;0.0;31.15;0.16;1103384.22;3555580.55;4611208.6;430845
430850 Frederico Westphalen;30558;11.85;461.98;58.96;0.68;21.17;2.05;3820674.91;9840384.87;14117188.99;430850
430860 Garibaldi;33131;14.85;565.73;55.13;5.21;28.25;1.6;5151200.61;12950620.55;18743343.64;430860
430865 Garruchos;3219;8.99;928.78;68.26;0.19;7.33;2.68;592963.85;2384813.76;2989733.6;430865
430870 Gaurama;5918;12.07;613.26;38.96;18.01;25.4;0.85;849775.32;2571115.95;3629298.29;430870
430880 General Câmara;8673;4.77;406.88;60.97;3.71;11.82;7.76;1265745.35;2436251.6;3528880.13;430880
430885 Gentil;1711;2.17;1248.66;38.43;2.55;37.85;1.96;328430.66;1808023.0;2136453.32;430885
430890 Getúlio Vargas;16647;12.5;476.02;32.84;5.24;50.79;3.46;1862492.35;5790253.91;7924311.3;430890
430900 Giruá;17198;7.76;1031.08;36.18;1.3;51.86;0.9;11248475.59;5737539.36;17732507.27;430900
430905 Glorinha;7518;16.93;673.71;68.11;0.02;8.24;12.36;285911.31;4273648.32;5064957.21;430905
