Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
312630 Fortaleza de Minas;4387;2.45;1144.55;81.71;1.2;4.63;0.53;1116934.81;2820125.55;5021162.38;312630
312640 Fortuna de Minas;2927;2.24;1224.14;39.44;6.09;21.15;1.6;1118406.96;2668124.84;3583050.35;312640
312650 Francisco Badaró;10343;1.37;603.91;51.37;0.0;13.36;4.83;3004255.75;2883745.37;6246206.41;312650
312660 Francisco Dumont;5187;2.74;929.13;39.73;4.77;20.68;8.37;2581768.05;2321703.7;4819372.06;312660
312670 Francisco Sá;26181;4.62;761.39;45.21;6.83;18.41;5.7;11636246.94;8627738.74;19933962.35;312670
312675 Franciscópolis;5446;2.08;914.18;53.93;2.23;8.53;3.65;3025041.74;3183386.93;4978620.83;312675
312680 Frei Gaspar;5891;2.77;717.02;42.84;4.87;8.45;0.67;2100813.47;2483125.65;4223982.8;312680
312690 Frei Inocêncio;9555;4.41;642.18;33.08;0.0;9.79;2.61;2911724.41;2959887.33;6136052.25;312690
312695 Frei Lagonegro;3469;0.89;880.2;33.34;5.52;19.88;1.37;699674.16;2318494.14;3053416.28;312695
312700 Fronteira;17701;9.34;1548.65;63.22;10.11;5.97;2.96;2337144.35;19261825.66;27412727.41;312700
312705 Fronteira dos Vales;4601;2.95;979.86;30.45;9.75;9.28;8.28;1312535.97;2530113.97;4508351.41;312705
312707 Fruta de Leite;5441;2.55;874.77;46.43;3.12;19.13;3.91;1908129.42;2602361.28;4759632.96;312707
312710 Frutal;58962;12.93;955.54;42.14;2.25;42.62;4.12;17013016.47;40960186.09;56340711.67;312710
312720 Funilândia;4304;11.85;937.81;60.07;4.57;17.64;0.56;1422918.45;3079790.47;4036332.73;312720
312730 Galiléia;6844;4.44;331.03;73.2;0.0;7.79;0.49;2303031.85;2239660.89;2265566.91;312730
312733 Gameleiras;5122;0.92;1029.25;42.2;7.0;13.35;2.91;2101911.24;2202653.06;5271810.63;312733
312735 Glaucilândia;3136;2.46;873.43;48.92;6.77;13.71;0.33;1111406.41;1974896.02;2739090.65;312735
312737 Goiabeira;3328;1.42;1138.78;37.04;1.56;26.72;3.36;1238509.16;2196698.97;3789863.67;312737
312738 Goianá;3940;4.89;978.65;41.5;1.06;16.64;0.05;1085491.93;2861155.48;3855875.22;312738
312740 Gonçalves;4345;5.07;933.1;64.61;3.87;15.33;0.79;927067.02;3238721.58;4054338.83;312740
312750 Gonzaga;6145;3.11;885.33;43.93;7.33;11.6;1.92;2373832.31;3223477.56;5440351.91;312750
312760 Gouveia;11833;2.78;601.07;42.87;4.11;4.78;2.29;4701137.45;3710961.63;7112420.35;312760
312770 Governador Valadares;278685;17.25;1037.22;53.18;3.43;28.0;1.3;172815709.79;70610186.96;289059043.23;312770
312780 Grăo Mogol;15779;6.48;854.34;45.95;1.91;28.77;2.86;6208738.89;6660431.72;13480583.89;312780
312790 Grupiara;1389;0.9;2687.17;46.08;0.0;22.2;11.32;1952668.94;2147017.16;3732480.29;312790
312800 Guanhăes;34057;12.06;690.08;37.93;0.84;41.56;1.97;14326075.14;10914110.35;23501959.23;312800
312810 Guapé;14233;5.51;690.06;56.63;1.86;10.01;1.97;2954254.76;6504724.16;9821554.51;312810
312820 Guaraciaba;10333;2.59;572.68;44.5;3.91;7.02;1.93;3556516.81;3101983.19;5917467.86;312820
312825 Guaraciama;4954;1.68;830.14;48.74;6.26;9.94;6.76;2314154.73;2118788.95;4112495.16;312825
312830 Guaranésia;19025;8.81;787.5;37.23;4.18;33.01;1.96;5727929.03;10974687.36;14982255.15;312830
312840 Guarani;8903;6.0;540.34;59.18;0.0;6.34;0.28;2595651.79;2826555.77;4810606.83;312840
312850 Guarará;3818;2.09;1079.43;50.23;0.0;18.13;1.68;1073881.61;3103241.04;4121254.74;312850
312860 Guarda-Mor;6591;12.12;1375.03;50.94;3.18;14.9;7.33;2007755.92;6677120.26;9062838.01;312860
312870 Guaxupé;51750;15.43;829.61;35.54;7.4;44.23;0.22;22687981.8;24660847.54;42932549.26;312870
312880 Guidoval;7105;4.14;599.63;17.7;2.29;20.24;1.34;2908638.29;3962731.74;4260364.11;312880
312890 Guimarânia;7971;4.77;859.71;49.84;4.21;26.43;6.15;2908614.57;4396052.72;6852722.76;312890
312900 Guiricema;8442;5.58;545.11;64.85;2.59;7.83;0.13;2436781.1;2578806.82;4601793.49;312900
312910 Gurinhată;5704;4.72;1079.85;55.42;0.01;17.29;9.13;1895103.69;3547122.24;6159459.18;312910
312920 Heliodora;6524;2.62;743.85;38.63;7.82;25.16;5.19;1784148.25;3601995.51;4852885.45;312920
312930 Iapu;10867;3.59;585.36;52.74;7.39;15.34;4.76;3646293.07;2799524.19;6361065.9;312930
312940 Ibertioga;5033;3.03;1268.23;43.81;1.3;11.26;3.74;1917119.55;3683359.43;6383015.13;312940
312950 Ibiá;25035;9.29;772.82;42.31;2.87;13.43;1.48;4779329.97;13480001.22;19347492.75;312950
312960 Ibiaí;8351;2.32;650.17;39.69;3.4;18.66;1.9;2567586.91;2450089.47;5429565.15;312960
312965 Ibiracatu;5975;1.53;806.27;60.69;1.37;15.41;12.15;1596029.76;2310244.33;4817434.22;312965
312970 Ibiraci;13687;5.93;1048.6;53.33;3.48;18.71;3.54;2595784.63;9552450.59;14352247.28;312970
312980 Ibirité;179015;9.19;640.3;48.07;2.88;1.86;1.58;58314733.45;59590086.01;114623292.11;312980
312990 Ibitiúra de Minas;3483;2.97;1181.34;58.76;7.03;6.59;1.68;673645.51;3270378.7;4114596.17;312990
313000 Ibituruna;2982;2.04;1073.44;52.12;1.41;7.58;0.88;564675.12;2153581.64;3201012.48;313000
313005 Icaraí de Minas;11879;1.71;538.94;55.91;3.17;8.79;0.61;2158316.83;3635487.54;6402083.65;313005
313010 Igarapé;42246;13.77;593.42;74.87;5.76;8.68;2.64;9858862.68;14647278.15;25069737.39;313010
313020 Igaratinga;10709;5.34;862.85;46.6;4.13;5.64;3.17;2515999.52;6600197.02;9240274.23;313020
313030 Iguatama;7971;4.41;816.91;43.51;3.57;22.64;3.4;2877690.68;3522500.6;6511561.81;313030
313040 Ijaci;6488;7.59;1078.91;53.95;7.63;8.51;0.0;1045734.46;5195695.41;6999960.41;313040
313050 Ilicínea;12303;4.31;753.69;42.65;0.54;3.46;3.84;3221933.94;5721438.98;9272637.85;313050
313055 Imbé de Minas;6865;1.87;672.78;53.25;3.13;3.2;5.66;1847888.49;2667935.29;4618649.49;313055
313060 Inconfidentes;7297;6.31;608.95;53.09;7.01;7.67;0.42;1727639.61;3135543.54;4443491.05;313060
313065 Indaiabira;7363;1.59;680.48;42.04;3.11;17.36;5.42;2412414.6;2182895.34;5010395.87;313065
313070 Indianópolis;6829;8.27;1216.2;63.29;0.53;17.5;5.52;1685406.23;5817879.92;8305447.86;313070
313080 Ingaí;2757;2.71;1575.38;59.59;10.32;11.2;2.82;682246.96;3477414.97;4343315.69;313080
313090 Inhapim;24204;5.54;593.41;49.83;4.18;5.61;4.87;9133746.77;6523073.65;14362822.57;313090
313100 Inhaúma;6228;4.44;971.96;53.64;4.01;15.74;1.36;1732742.84;4055574.07;6053382.7;313100
313110 Inimutaba;7467;2.46;622.6;66.13;1.44;12.91;0.33;3573606.97;2169998.59;4648921.19;313110
313115 Ipaba;18438;2.86;540.61;51.99;9.75;10.2;0.76;6051514.4;4464155.85;9967758.89;313115
313120 Ipanema;19717;5.0;530.61;59.0;3.86;20.21;0.84;4715061.42;5629152.73;10462132.06;313120
313130 Ipatinga;261344;21.07;1294.98;41.08;2.84;30.12;1.22;176442050.96;148126380.75;338434230.71;313130
313140 Ipiaçu;4217;2.49;1413.04;35.92;0.16;30.54;8.13;1535725.83;3827083.71;5958796.19;313140
313150 Ipuiúna;10039;6.18;728.76;52.95;4.87;6.35;1.15;1628866.23;4968109.22;7316002.75;313150
313160 Iraí de Minas;6944;2.49;784.12;33.22;2.74;33.38;6.09;2389734.59;3683235.62;5444923.26;313160
313170 Itabira;119186;9.14;1352.33;32.2;2.44;52.29;0.97;63064093.01;62057751.26;161179381.14;313170
313180 Itabirinha;11446;3.54;619.72;45.93;0.0;11.63;3.44;4016442.46;2578510.8;7093356.09;313180
313190 Itabirito;51281;11.69;1297.7;51.14;6.5;31.82;3.3;13257727.38;53909318.92;66547350.38;313190
313200 Itacambira;5353;5.83;740.02;39.35;5.42;13.14;2.12;1192910.97;2740201.28;3961352.44;313200
313210 Itacarambi;18142;2.96;752.19;32.15;3.6;19.18;4.17;5673901.81;7209587.96;13646219.95;313210
313220 Itaguara;13278;9.16;774.29;48.38;0.0;3.41;2.12;3309957.42;6774800.02;10281074.99;313220
313230 Itaipé;12681;4.19;193.2;0.0;0.0;100.0;0.0;5331649.29;2450000.0;2450000.0;313230
313240 Itajubá;96389;16.66;965.52;32.24;2.0;43.78;1.87;56163583.2;34749830.58;93065544.6;313240
313250 Itamarandiba;34527;4.81;620.84;49.44;3.75;20.63;2.16;10768525.01;10853966.99;21435768.21;313250
313260 Itamarati de Minas;4333;2.59;1069.42;48.45;4.96;10.41;2.27;989073.46;2851618.67;4633792.38;313260
313270 Itambacuri;23212;3.7;747.25;41.54;0.38;32.45;0.39;9816156.64;7324970.28;17345112.28;313270
313280 Itambé do Mato Dentro;2107;2.67;2098.9;34.11;4.31;10.53;6.32;1208239.36;3219906.22;4422377.74;313280
313290 Itamogi;10229;5.98;930.79;39.12;6.79;14.62;0.84;3320026.22;7202011.75;9521025.38;313290
313300 Itamonte;15440;4.53;722.65;32.78;3.36;21.72;1.82;4707488.0;5254349.69;11157700.74;313300
313310 Itanhandu;15236;5.87;1540.44;27.6;2.44;62.26;1.58;13590686.52;9632567.29;23470210.52;313310
313320 Itanhomi;12212;3.89;626.47;33.54;0.0;9.1;1.33;4837310.83;3913550.78;7650447.73;313320
313330 Itaobim;21096;4.3;767.5;46.72;5.14;17.13;1.23;11977047.09;6145993.33;16191274.64;313330
313340 Itapagipe;15102;8.53;783.15;46.16;5.68;17.95;5.42;2760103.69;8924229.13;11827058.43;313340
313350 Itapecerica;21763;9.84;662.03;48.11;5.69;34.81;1.49;4071674.14;9988794.25;14407727.96;313350
313360 Itapeva;9682;9.32;803.6;61.62;1.96;4.61;4.48;1947935.29;5810945.94;7780487.34;313360
313370 Itatiaiuçu;11037;8.58;1762.71;35.61;9.85;26.61;2.55;3392765.33;13421642.34;19455074.83;313370
313375 Itaú de Minas;16014;10.76;790.69;71.33;3.53;8.42;2.62;3621668.34;11546136.28;12662081.33;313375
313380 Itaúna;92561;12.76;815.23;49.64;1.06;21.87;1.33;30731956.57;42410290.45;75458515.71;313380
313390 Itaverava;5470;2.81;721.79;65.22;3.26;8.29;5.27;2263096.08;2297458.24;3948205.86;313390
313400 Itinga;14956;2.62;538.68;39.87;2.9;15.53;7.23;4517436.75;4108178.63;8056504.19;313400
313410 Itueta;6039;3.98;821.85;49.89;5.14;16.7;4.23;1731139.77;3274532.19;4963154.02;313410
313420 Ituiutaba;104067;14.33;666.51;41.2;3.62;29.62;1.81;31767657.64;37582627.71;69361498.54;313420
313430 Itumirim;6048;2.34;840.73;59.22;4.18;5.4;0.19;1240492.57;3525188.38;5084731.01;313430
313440 Iturama;38822;11.75;892.15;42.75;0.3;44.27;0.05;9049150.71;27502375.03;34634861.1;313440
313450 Itutinga;3809;4.83;1316.54;58.35;4.39;7.58;1.03;1492132.75;3832143.96;5014701.85;313450
313460 Jaboticatubas;19858;16.8;658.16;55.52;2.44;8.63;2.05;6015526.5;8944390.84;13069820.42;313460
313470 Jacinto;12329;4.26;765.59;20.89;3.96;9.97;1.99;5895680.91;3735324.84;9439013.59;313470
313480 Jacuí;7681;8.1;755.93;44.42;4.19;13.47;3.62;1445806.74;3861199.22;5806320.32;313480
313490 Jacutinga;25684;12.14;899.06;33.48;4.05;44.92;2.07;4254126.07;16221447.6;23091365.63;313490
313500 Jaguaraçu;3124;3.65;1318.28;55.51;7.13;18.77;4.87;1220068.02;2870876.08;4118304.47;313500
313505 Jaíba;38413;4.14;529.6;41.63;3.97;12.69;2.42;10223308.55;9271161.67;20343385.08;313505
313507 Jampruca;5378;3.13;1016.47;41.77;14.55;8.9;2.44;1900419.36;2848957.34;5466592.32;313507
313510 Janaúba;71265;9.44;1065.23;37.47;3.22;35.54;1.57;51453285.09;17787729.9;75913431.9;313510
313520 Januária;67628;5.19;519.84;56.49;3.05;17.25;5.47;17229218.78;15880955.23;35155692.36;313520
313530 Japaraíba;4314;3.45;903.71;61.99;4.2;11.75;1.48;839923.18;2869326.64;3898594.19;313530
313535 Japonvar;8556;2.3;664.58;56.31;4.26;14.38;6.68;3362977.54;2522799.72;5686130.32;313535
313540 Jeceaba;4973;28.94;2659.26;56.91;8.31;17.01;1.05;1693646.13;11563090.0;13224480.88;313540
313545 Jenipapo de Minas;7645;12.53;650.24;52.11;4.82;17.82;2.1;1413255.53;3398798.18;4971107.16;313545
313550 Jequeri;12460;2.95;703.57;43.0;0.0;20.28;0.77;5572917.55;4333499.99;8766472.54;313550
313560 Jequitaí;7597;3.29;746.38;44.61;5.69;14.94;3.9;2176609.91;3300291.96;5670255.9;313560
313570 Jequitibá;5215;7.3;853.59;56.09;3.5;17.49;4.72;2489721.12;2916929.0;4451487.95;313570
313580 Jequitinhonha;25305;4.85;750.88;38.55;2.83;6.08;0.91;13545335.55;5101053.03;19001141.93;313580
313590 Jesuânia;4795;2.4;775.32;36.89;4.4;17.39;0.47;1042517.41;2820453.54;3717638.88;313590
313600 Joaíma;15410;4.9;688.12;43.73;4.8;9.88;4.56;4599010.06;5417398.01;10603933.62;313600
313610 Joanésia;4674;2.47;897.86;59.18;3.21;13.47;4.48;2285870.58;2429567.16;4196595.65;313610
313620 Joăo Monlevade;79387;14.35;849.99;40.88;3.35;33.59;1.13;26450968.55;38041965.36;67477797.71;313620
313630 Joăo Pinheiro;48561;11.67;979.06;45.2;4.71;20.67;9.56;18879931.12;31658989.51;47544075.81;313630
313640 Joaquim Felício;4662;13.15;863.49;35.76;6.03;19.36;3.91;1397575.22;2433958.05;4025583.49;313640
313650 Jordânia;10780;2.26;607.29;37.44;3.17;6.14;3.57;3869591.07;3057673.43;6546617.89;313650
313652 José Gonçalves de Minas;4516;1.25;830.91;48.95;0.0;15.75;2.74;2112317.47;2177484.37;3752376.62;313652
313655 José Raydan;4938;1.11;816.85;46.75;6.02;13.87;7.56;1711501.47;2189560.29;4033612.0;313655
313657 Josenópolis;4844;3.07;964.38;47.11;2.32;13.42;4.74;1607961.34;2332297.43;4671466.25;313657
313665 Juatuba;26484;9.25;910.79;55.92;0.0;10.97;1.71;5824020.89;15959375.5;24121376.63;313665
313670 Juiz de Fora;564310;28.48;1039.86;36.88;3.02;50.57;0.14;323595458.27;236436101.89;586804295.93;313670
313680 Juramento;4316;3.13;829.06;60.1;3.85;10.51;3.15;1218349.88;2243911.12;3578232.03;313680
313690 Juruaia;10441;5.02;845.38;45.05;2.37;15.36;2.36;3200206.4;5516936.39;8826573.39;313690
313695 Juvenília;5733;1.49;802.69;50.44;3.73;8.22;1.31;1624731.51;2287934.2;4601814.59;313695
313700 Ladainha;18026;3.07;588.45;41.22;0.0;8.63;2.45;3156972.25;5977130.93;10607447.64;313700
313710 Lagamar;7627;4.26;773.1;62.37;5.58;9.43;2.52;1696252.37;3880402.91;5896445.43;313710
313720 Lagoa da Prata;51601;11.18;657.39;52.35;5.65;11.87;4.71;12025189.94;22524850.92;33922092.32;313720
313730 Lagoa dos Patos;4124;2.14;924.81;55.95;7.79;11.75;1.19;1160710.4;2326987.95;3813905.03;313730
313740 Lagoa Dourada;12953;4.9;647.73;47.59;5.66;6.16;9.02;2305853.26;6340623.72;8390000.94;313740
313750 Lagoa Formosa;17991;6.96;893.83;48.65;3.65;13.68;3.27;6096621.59;9747395.71;16080965.67;313750
313753 Lagoa Grande;9454;8.33;784.82;53.88;4.17;20.03;3.66;2789744.42;5122608.04;7419649.76;313753
313760 Lagoa Santa;63359;27.78;819.74;46.2;5.48;35.2;6.79;15623121.25;33663329.11;51938169.23;313760
313770 Lajinha;19928;5.98;693.03;50.12;9.18;14.22;1.56;6311512.36;8780485.43;13810761.81;313770
313780 Lambari;20719;8.25;627.99;53.92;4.72;24.88;0.1;3625647.1;9846618.96;13011411.96;313780
313790 Lamim;3404;2.33;1191.66;51.69;0.67;17.37;9.29;1219181.55;2780337.98;4056415.54;313790
313800 Laranjal;6786;2.61;752.39;38.53;0.0;8.62;3.96;2263982.46;3435650.12;5105728.09;313800
313810 Lassance;6522;8.08;942.45;54.12;2.99;13.67;2.06;2115137.72;3860013.16;6146675.28;313810
313820 Lavras;102728;15.26;1034.67;41.41;4.41;10.8;0.69;53662805.38;46439289.19;106289743.29;313820
313830 Leandro Ferreira;3233;3.4;1045.61;66.18;0.0;5.71;4.31;706052.13;2532277.56;3380463.32;313830
313835 Leme do Prado;4915;1.4;891.84;53.1;3.13;4.55;6.45;1986316.11;2542390.56;4383400.75;313835
313840 Leopoldina;52532;9.19;547.2;56.39;3.63;4.41;1.62;10888759.12;18062310.51;28745339.08;313840
313850 Liberdade;5109;2.22;758.03;51.91;3.83;12.28;5.42;1731030.1;2304779.79;3872767.09;313850
313860 Lima Duarte;16671;5.44;709.75;36.9;0.0;25.97;1.48;6233907.19;5924238.5;11832217.43;313860
313862 Limeira do Oeste;7481;7.97;1155.74;56.04;7.64;16.16;3.55;1528611.28;7632868.8;8646086.22;313862
313865 Lontra;9008;1.69;651.81;54.32;5.28;15.32;1.31;2712788.61;2740982.79;5871463.78;313865
313867 Luisburgo;6275;1.83;941.76;46.25;4.43;22.55;5.36;1373256.71;4417100.21;5909521.02;313867
313868 Luislândia;6680;1.74;669.99;51.88;3.75;5.69;0.3;2075434.86;2103018.8;4475552.83;313868
313870 Luminárias;5454;3.36;682.72;57.24;4.53;17.71;3.4;1054284.66;3105325.14;3723558.37;313870
313880 Luz;18172;9.84;776.34;45.98;3.91;19.32;1.43;3221692.67;9574071.91;14107698.21;313880
313890 Machacalis;7110;3.09;897.94;27.81;1.81;30.21;4.25;3912764.33;2612734.9;6384356.84;313890
313900 Machado;41844;11.48;643.24;51.17;4.19;15.93;1.93;10250233.78;16637272.84;26915529.72;313900
313910 Madre de Deus de Minas;5087;2.68;1027.38;53.21;0.18;21.82;3.63;1231910.12;4083831.73;5226296.76;313910
313920 Malacacheta;18700;4.46;838.89;54.58;5.35;13.65;1.1;8573402.77;7725804.01;15687171.6;313920
313925 Mamonas;6532;2.53;747.37;27.93;3.58;19.63;3.74;2456138.17;2156048.19;4881844.65;313925
313930 Manga;18594;2.87;753.92;33.5;3.06;8.04;1.2;9180853.11;5361854.34;14018464.53;313930
313940 Manhuaçu;89256;10.33;1006.08;42.4;5.95;38.06;5.06;48030187.79;34226086.04;89799066.68;313940
313950 Manhumirim;22608;6.23;575.93;46.25;4.25;11.37;2.39;5095365.86;8452420.12;13020709.4;313950
313960 Mantena;27640;4.77;832.78;40.9;3.63;29.5;1.83;15376783.83;5815339.77;23017996.86;313960
313980 Mar de Espanha;12725;7.08;550.72;47.38;1.68;4.72;5.36;2435826.48;4677977.14;7007865.59;313980
313970 Maravilhas;7904;3.05;694.32;49.82;4.69;17.02;2.37;2032505.5;3673076.03;5487936.42;313970
313990 Maria da Fé;14136;5.14;747.73;50.61;5.64;15.68;4.22;2699685.66;6970664.93;10569951.89;313990
314000 Mariana;60142;12.31;1309.88;62.41;4.91;23.06;1.81;67345514.66;61401984.31;78778636.92;314000
314010 Marilac;4134;3.02;872.92;64.29;1.48;5.9;0.6;1631461.95;2268050.78;3608663.16;314010
314015 Mário Campos;15207;4.66;571.95;47.49;9.45;11.92;2.39;3072148.91;5329442.35;8697591.96;314015
314020 Maripá de Minas;2959;1.56;1331.61;32.84;0.02;8.63;16.25;997196.58;2653757.01;3940239.93;314020
314030 Marliéria;4044;2.52;960.13;61.27;7.67;12.76;1.57;1115271.03;2764678.59;3882769.07;314030
314040 Marmelópolis;2784;1.61;1577.02;37.39;5.69;10.54;15.72;1160599.59;2763324.33;4390413.22;314040
314050 Martinho Campos;13330;9.25;745.53;40.72;4.15;12.78;3.08;3004694.09;5802441.8;9937901.24;314050
314053 Martins Soares;8299;2.99;429.8;43.98;8.59;13.68;7.96;2651059.38;2776597.51;3566935.76;314053
314055 Mata Verde;8526;2.32;583.9;32.24;8.1;12.28;2.3;2119330.86;2310425.99;4978345.67;314055
314060 Materlândia;4482;1.62;1023.17;29.08;8.67;17.08;4.63;2050043.67;2688308.34;4585835.29;314060
314070 Mateus Leme;30798;12.08;758.72;53.18;0.41;27.82;0.17;5854319.43;15142472.51;23366949.32;314070
317150 Mathias Lobato;3227;2.37;1154.2;54.99;0.0;10.97;11.31;1580118.35;2218658.59;3724589.91;317150
314080 Matias Barbosa;14385;10.65;1123.01;59.61;9.04;9.11;2.32;3190931.54;13189341.8;16154499.35;314080
314085 Matias Cardoso;11050;2.51;611.58;55.99;4.64;10.4;2.79;3708438.34;3724124.24;6758003.62;314085
314090 Matipó;18808;4.26;573.46;51.7;2.88;26.85;2.78;5276296.57;6427851.57;10785636.26;314090
314100 Mato Verde;12508;3.32;640.0;34.19;4.01;25.27;3.83;5769235.85;2605510.91;8005070.16;314100
314110 Matozinhos;37473;10.96;620.66;55.63;0.0;21.05;3.34;6883383.93;15402243.74;23257893.99;314110
314120 Matutina;3758;2.92;1047.66;52.84;5.29;19.75;3.14;901548.74;2895944.96;3937090.65;314120
314130 Medeiros;3771;2.1;1051.18;33.18;2.01;28.34;7.37;1179120.15;2847244.84;3963985.53;314130
314140 Medina;20882;3.09;617.37;29.93;3.61;30.39;2.21;7739691.17;5041533.93;12891948.4;314140
314150 Mendes Pimentel;6446;2.06;627.05;42.56;5.86;12.23;2.22;1929435.62;2001626.36;4041933.98;314150
314160 Mercês;10720;3.13;569.75;53.51;8.09;11.58;6.09;2775020.2;3970041.05;6107749.91;314160
314170 Mesquita;5666;1.9;646.47;37.4;3.63;10.44;2.57;1521669.43;2035992.32;3662918.79;314170
314180 Minas Novas;31471;3.36;451.32;64.62;3.06;3.43;3.37;11454009.57;6307987.1;14203646.48;314180
314190 Minduri;3896;5.7;1100.4;49.43;0.0;6.33;0.01;1042715.71;3117803.87;4287144.53;314190
314200 Mirabela;13557;4.51;816.72;46.18;3.96;17.67;3.22;5829308.08;4507915.1;11072285.8;314200
314210 Miradouro;10721;3.88;645.44;57.03;6.62;15.06;7.04;4043897.46;3295208.97;6919737.62;314210
314220 Miraí;14913;5.25;461.91;48.27;0.0;9.7;6.03;3202608.33;4222494.8;6888406.87;314220
314225 Miravânia;4861;1.1;623.96;40.87;2.67;5.59;3.51;1025530.28;1746249.29;3033083.59;314225
314230 Moeda;4904;3.91;950.26;67.7;4.04;5.9;3.42;1523955.81;3167732.29;4660057.13;314230
314240 Moema;7479;3.85;835.84;35.6;2.07;14.43;7.26;2469926.39;3731790.21;6251248.86;314240
314250 Monjolos;2240;3.37;1935.99;49.45;5.92;25.48;4.7;1307221.74;3481049.22;4336613.12;314250
314260 Monsenhor Paulo;8648;6.37;715.1;44.38;2.92;3.89;2.68;2341406.4;4055195.35;6184189.72;314260
314270 Montalvânia;15012;2.49;608.8;50.29;2.71;5.85;2.57;6077506.93;4340541.61;9139367.33;314270
314280 Monte Alegre de Minas;20999;10.81;816.33;38.91;3.4;3.83;3.79;5547391.73;12075769.59;17142086.79;314280
314290 Monte Azul;21017;4.59;752.8;30.09;2.02;13.57;2.27;12255033.71;4162390.57;15821593.02;314290
314300 Monte Belo;13180;6.34;705.9;43.04;6.77;12.24;1.93;1427577.24;7275783.43;9303825.27;314300
314310 Monte Carmelo;47682;10.34;948.54;45.68;0.0;29.85;5.99;14460339.28;30292688.99;45228128.63;314310
314315 Monte Formoso;4889;3.35;679.72;55.55;0.0;7.68;0.22;2644656.28;2347340.59;3323129.6;314315
314320 Monte Santo de Minas;21534;6.98;525.14;30.36;6.32;26.05;0.34;5029092.05;7664610.54;11308276.36;314320
314340 Monte Siăo;23569;13.43;733.09;33.35;8.56;12.87;14.58;3459691.76;11204210.53;17278162.76;314340
314330 Montes Claros;404804;14.71;941.67;33.48;2.19;45.75;3.44;294432799.58;100219859.15;381192057.16;314330
314345 Montezuma;8180;1.62;739.88;40.38;4.89;22.42;11.73;3061949.0;2824032.88;6052207.75;314345
314350 Morada Nova de Minas;8815;4.84;685.96;32.05;1.17;10.19;9.59;2181451.33;3638340.6;6046752.3;314350
314360 Morro da Garça;2488;2.08;1511.51;73.66;8.74;1.59;0.0;1606651.44;2346048.58;3760625.38;314360
314370 Morro do Pilar;3211;2.3;1361.73;44.26;5.5;8.65;1.8;1539804.49;2048151.52;4372517.68;314370
314380 Munhoz;6065;4.07;811.39;45.54;5.8;18.92;5.52;1495460.0;3423136.39;4921052.37;314380
314390 Muriaé;108113;13.2;546.96;55.38;11.06;6.12;2.12;26451226.25;31508429.34;59133654.04;314390
314400 Mutum;26997;5.42;543.14;55.09;3.45;18.17;2.19;6573719.54;7391996.77;14663107.53;314400
314410 Muzambinho;20594;8.4;674.79;60.6;1.52;25.92;1.31;3011810.09;10895693.05;13896637.22;314410
314420 Nacip Raydan;3219;1.35;976.48;58.7;4.26;22.45;0.33;1087788.16;2100268.97;3143296.91;314420
314430 Nanuque;40839;7.4;636.43;38.98;2.85;13.36;2.25;8874803.49;16792166.76;25991284.58;314430
314435 Naque;6939;2.73;714.21;36.26;3.7;13.04;5.77;2415034.4;2763483.65;4955878.97;314435
314437 Natalândia;3314;2.63;1131.54;62.14;3.62;11.57;6.56;825893.58;2873345.59;3749909.58;314437
314440 Natércia;4731;3.32;1180.17;46.33;3.65;28.49;4.99;1288069.81;4271677.81;5583379.29;314440
314450 Nazareno;8555;16.09;995.07;61.19;2.88;10.75;9.35;2737101.82;5509870.08;8512793.78;314450
314460 Nepomuceno;26709;6.66;571.66;45.42;3.97;11.58;1.0;4490749.46;10088435.05;15268482.3;314460
314465 Ninheira;10263;2.13;734.54;53.13;5.4;12.35;4.74;4736501.94;4026688.44;7538585.94;314465
314467 Nova Belém;3255;0.97;1623.4;41.76;5.11;11.16;9.71;3124793.31;2756115.42;5284162.15;314467
314470 Nova Era;17607;9.96;643.61;51.63;4.25;10.65;0.58;3052906.6;9021685.82;11331955.04;314470
314480 Nova Lima;93577;34.06;1471.07;60.88;3.17;11.15;2.04;22154400.72;104448689.58;137658228.49;314480
314490 Nova Módica;3627;2.37;1021.44;44.09;0.0;11.3;0.19;2461493.6;1956352.06;3704770.2;314490
314500 Nova Ponte;15280;3.96;1039.09;44.83;3.0;30.88;6.41;3199562.68;12561895.07;15877343.87;314500
314505 Nova Porteirinha;7504;4.1;745.56;27.85;4.75;30.52;4.29;2285482.23;3064423.26;5594716.44;314505
314510 Nova Resende;16610;6.01;740.75;44.72;0.79;7.2;4.27;4000878.43;8428609.8;12303830.22;314510
314520 Nova Serrana;99770;9.45;536.76;43.31;3.38;37.3;3.82;19001932.74;33122514.87;53552298.22;314520
313660 Nova Uniăo;5718;6.15;929.54;60.29;2.92;10.62;0.25;1719095.17;3824627.61;5315132.71;313660
314530 Novo Cruzeiro;31326;3.38;546.52;52.26;5.51;18.23;4.1;9151248.15;7446770.31;17120200.55;314530
314535 Novo Oriente de Minas;10731;1.9;640.4;50.68;4.79;8.84;3.03;2815283.51;3733225.99;6872111.58;314535
314537 Novorizonte;5273;2.44;665.27;45.78;5.03;23.54;2.57;1546780.74;2039206.64;3507963.11;314537
