Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2013
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"316150 São Geraldo";11178;3,45;351,68;54,04;3,16;22,56;3,07;1641346,19;2296303,86;3931089,99
"316160 São Geraldo da Piedade";4372;1,95;632,00;39,05;2,46;9,75;0,01;743142,74;2117829,42;2763115,31
"316165 São Geraldo do Baixio";3740;2,34;577,66;45,19;6,41;11,76;5,51;1144166,46;1690000,00;2160448,44
"316170 São Gonçalo do Abaeté";6651;6,25;541,68;51,80;0,00;9,98;6,57;1028771,54;2240079,93;3602688,09
"316180 São Gonçalo do Pará";11289;7,23;430,23;81,68;1,92;5,25;0,65;1385655,69;3772223,90;4856880,36
"316190 São Gonçalo do Rio Abaixo";10384;8,88;2595,92;47,24;0,30;10,64;23,98;1263713,52;25220083,97;26956031,22
"312550 São Gonçalo do Rio Preto";3170;1,94;760,20;44,82;1,89;28,60;0,23;543414,50;1821758,92;2409821,70
"316200 São Gonçalo do Sapucaí";25007;8,01;411,25;46,71;0,00;12,47;7,76;3008597,65;8030725,05;10284013,74
"316210 São Gotardo";33774;11,61;468,09;49,23;2,40;21,42;5,99;5104185,14;11296488,39;15809409,87
"316220 São João Batista do Glória";7241;5,43;890,22;50,51;0,00;19,24;0,97;1285297,73;5537638,26;6446111,25
"316225 São João da Lagoa";4858;2,33;388,91;58,38;1,10;4,78;1,46;867713,68;1267037,35;1889310,67
"316230 São João da Mata";2808;2,64;804,40;57,13;0,00;9,70;4,36;351900,35;1786772,97;2258767,82
"316240 São João da Ponte";25961;5,19;323,11;50,15;5,30;8,24;5,50;4411283,66;3300719,76;8388259,82
"316245 São João das Missões";12421;2,36;328,60;34,81;0,56;24,33;7,31;2184451,70;1958800,94;4081589,44
"316250 São João del Rei";88405;9,67;590,50;27,12;1,66;55,87;0,58;39041228,70;12760140,22;52203294,76
"316255 São João do Manhuaçu";10917;3,33;475,28;40,47;8,55;11,90;9,79;2111816,19;3078119,19;5188587,48
"316257 São João do Manteninha";5530;3,73;514,11;65,63;11,22;7,90;0,00;768415,74;2074613,48;2843029,22
"316260 São João do Oriente";7964;2,82;363,64;43,95;15,08;8,80;2,43;1168331,99;1674622,15;2896038,13
"316265 São João do Pacuí";4276;1,92;517,40;43,74;1,18;2,84;10,64;772996,96;1539610,61;2212398,43
"316270 São João do Paraíso";23303;3,74;375,75;34,56;7,61;3,12;1,45;4541533,75;2999994,65;8756163,61
"316280 São João Evangelista";16028;6,02;477,19;56,53;1,32;9,03;1,70;4346818,75;3363348,55;7648329,48
"316290 São João Nepomuceno";26114;8,42;389,83;43,26;0,00;9,16;1,17;2792171,18;7774061,98;10180046,59
"316292 São Joaquim de Bicas";28064;14,87;467,94;42,37;2,72;5,48;3,68;3490324,79;9078008,31;13132292,75
"316294 São José da Barra";7155;8,46;812,30;68,18;0,00;18,63;1,05;544041,06;5465424,24;5811983,48
"316295 São José da Lapa";21538;10,15;694,11;48,48;0,00;12,41;10,10;2407304,10;10269489,59;14949800,16
"316300 São José da Safira";4241;2,39;560,30;59,71;2,04;5,43;8,18;1119985,07;1774811,84;2376234,92
"316310 São José da Varginha";4556;2,79;439,77;58,90;0,00;8,10;5,71;868030,91;1681169,97;2003585,40
"316320 São José do Alegre";4163;2,27;436,19;50,26;0,00;31,26;0,24;336055,74;1435197,57;1815868,07
"316330 São José do Divino";3942;2,80;715,22;52,85;3,58;2,42;12,38;1310400,99;1788454,85;2819386,10
"316340 São José do Goiabal";5717;3,65;510,93;65,13;1,72;14,34;2,79;771609,09;1852397,40;2920974,05
"316350 São José do Jacuri";6694;2,31;436,20;50,95;18,02;5,59;7,62;729596,12;2190322,58;2919918,70
"316360 São José do Mantimento";2721;1,98;869,24;45,72;3,60;15,79;5,69;461255,13;1645955,35;2365208,24
"316370 São Lourenço";44037;5,81;267,91;48,21;10,82;5,43;7,76;4521638,39;6146132,20;11798120,12
"316380 São Miguel do Anta";6991;2,64;479,11;51,74;1,51;16,25;1,55;1141382,12;2135565,29;3349472,09
"316390 São Pedro da União";5054;4,46;809,52;41,45;0,02;11,91;2,46;845974,74;3115819,58;4091336,42
"316410 São Pedro do Suaçuí";5616;5,64;528,27;62,67;13,46;4,54;4,25;991504,72;1966383,54;2966755,36
"316400 São Pedro dos Ferros";8397;4,10;411,09;37,59;1,40;19,72;0,27;1127567,21;2329909,53;3451890,61
"316420 São Romão";11179;2,78;408,38;58,52;0,67;5,36;6,09;2330316,15;2366808,13;4565241,85
"316430 São Roque de Minas";6973;7,26;625,62;53,42;0,00;5,54;10,92;2180840,75;2601181,95;4362482,73
"316440 São Sebastião da Bela Vista";5249;8,73;567,84;61,79;2,93;8,28;17,57;727686,50;2182952,79;2980598,08
"316443 São Sebastião da Vargem Alegre";2936;2,45;868,31;59,78;0,00;15,91;5,52;753304,74;1773870,49;2549365,23
"316447 São Sebastião do Anta";6140;1,67;438,91;50,03;3,52;3,49;3,76;912301,99;1797469,16;2694934,84
"316450 São Sebastião do Maranhão";10740;3,27;404,33;34,79;1,74;4,32;12,88;1485562,99;2527971,24;4342450,92
"316460 São Sebastião do Oeste";6255;5,18;615,13;77,88;1,43;10,46;1,22;762997,00;2705092,24;3847634,38
"316470 São Sebastião do Paraíso";68518;14,28;771,85;41,94;0,15;34,61;1,33;30710373,11;20860944,20;52885875,90
"316480 São Sebastião do Rio Preto";1622;11,23;1611,12;43,11;1,54;11,05;12,29;409647,44;2067937,41;2613233,78
"316490 São Sebastião do Rio Verde";2206;1,66;941,40;35,01;12,84;28,94;3,61;409787,06;1701907,76;2076725,82
"316520 São Thomé das Letras";6962;3,85;421,86;63,19;0,00;5,39;2,29;955683,95;2132956,44;2936958,87
"316500 São Tiago";10955;3,71;362,98;45,51;3,22;7,48;0,40;980232,06;2502461,27;3976419,32
"316510 São Tomás de Aquino";7257;5,23;658,71;54,55;0,00;22,69;5,36;1050656,09;3482285,62;4780253,97
"316530 São Vicente de Minas";7420;3,89;527,72;24,72;2,90;7,43;0,11;1903877,57;1993954,22;3915702,80
"316540 Sapucaí-Mirim";6616;6,43;276,61;68,14;0,00;6,23;0,00;484957,48;1821308,08;1830044,72
"316550 Sardoá";5957;1,79;420,04;71,06;3,35;8,84;3,56;826818,32;1738587,72;2502187,38
"316553 Sarzedo";28625;13,03;785,75;56,38;1,80;9,50;8,31;3875101,36;17250613,03;22492198,45
"316556 Sem-Peixe";2856;16,40;955,88;36,17;3,19;15,82;16,16;457378,95;2109634,48;2729987,12
"316557 Senador Amaral";5398;2,77;542,15;63,86;3,41;8,83;1,23;686701,46;2020211,40;2926545,18
"316560 Senador Cortes";2046;1,38;813,34;51,88;3,47;13,01;16,78;212494,60;1251467,99;1664092,74
"316570 Senador Firmino";7598;2,43;388,93;28,76;5,73;24,71;3,71;993174,05;2359384,92;2955067,10
"316580 Senador José Bento";1804;1,42;979,06;52,38;6,82;17,20;1,06;280426,20;1766222,04;1766222,04
"316590 Senador Modestino Gonçalves";4564;3,48;584,84;59,91;6,07;9,51;0,66;959663,48;1842048,35;2669207,49
"316600 Senhora de Oliveira";5864;2,88;543,78;62,73;9,11;3,69;6,29;826144,57;2265211,30;3188713,83
"316610 Senhora do Porto";3597;3,27;733,22;52,14;0,00;19,66;6,85;855938,18;1617844,49;2637396,90
"316620 Senhora dos Remédios";10544;2,83;391,80;51,07;0,00;17,01;4,91;1101606,62;3058394,94;4131149,50
"316630 Sericita";7375;2,67;507,16;26,17;5,55;6,78;10,20;1427209,47;2129243,42;3740300,51
"316640 Seritinga";1855;2,20;1137,49;51,67;0,24;7,09;2,86;465848,28;1637029,97;2110037,82
"316650 Serra Azul de Minas";4353;1,71;496,84;48,66;0,74;6,33;6,51;753869,99;1368147,29;2162757,45
"316660 Serra da Saudade";825;1,98;2009,48;58,88;7,24;11,50;4,95;350045,70;1307778,80;1657824,50
"316680 Serra do Salitre";11142;5,55;522,55;60,33;0,00;10,42;1,26;955976,26;4844582,27;5822272,33
"316670 Serra dos Aimorés";8720;3,50;401,38;61,14;3,00;4,73;10,41;1376056,11;2886072,47;3500011,95
"316690 Serrania";7778;4,73;551,65;26,66;3,29;43,30;4,38;1373271,76;3151814,85;4290699,65
"316695 Serranópolis de Minas";4650;2,03;708,97;40,61;8,24;10,06;11,85;1090263,04;1894796,21;3296712,20
"316700 Serranos";2037;2,53;1056,50;37,42;1,45;18,56;0,41;396813,89;1773804,39;2152086,69
"316710 Serro";21419;6,74;491,83;60,35;0,36;3,21;10,28;4152313,86;6453326,51;10534483,73
"316720 Sete Lagoas";227571;13,29;698,07;54,96;7,36;22,98;8,40;72039588,01;84778285,26;158861525,33
"316555 Setubinha";11592;2,25;399,45;32,97;0,00;5,47;10,72;1672390,13;3013688,50;4630421,07
"316730 Silveirânia";2271;2,63;920,29;50,70;3,50;15,27;2,02;316855,53;1683970,05;2089978,49
"316740 Silvianópolis";6249;3,47;411,75;55,75;3,66;5,36;1,98;639182,28;1761968,82;2573028,03
"316750 Simão Pereira";2628;13,33;886,86;64,86;0,00;9,40;2,97;285437,25;2046707,61;2330657,95
"316760 Simonésia";19188;2,46;446,76;59,01;0,00;19,17;3,55;3307947,06;5273677,11;8572481,29
"316770 Sobrália";5897;3,24;315,93;66,00;0,00;7,25;3,01;612698,49;1382058,11;1863026,99
"316780 Soledade de Minas";5971;4,41;437,69;49,50;0,00;5,01;6,53;762886,07;1846176,17;2613449,36
"316790 Tabuleiro";4085;2,05;487,93;30,36;0,00;9,84;7,25;558861,94;1290290,73;1993179,39
"316800 Taiobeiras";32698;6,29;580,73;36,31;0,00;46,87;5,46;6542647,12;6258558,67;18988759,90
"316805 Taparuba";3210;1,95;972,33;42,84;0,00;12,06;12,19;689478,02;1955484,71;3121182,57
"316810 Tapira";4423;21,13;812,35;37,41;0,00;21,78;0,00;346066,56;3499492,40;3593034,92
"316820 Tapiraí";1923;2,69;899,57;62,90;2,92;6,50;8,00;282301,05;1549374,61;1729882,57
"316830 Taquaraçu de Minas";3980;6,45;666,28;66,76;1,81;3,06;0,44;547365,73;2361304,52;2651790,25
"316840 Tarumirim";14677;4,78;323,01;39,10;1,28;5,27;4,97;2100544,63;2697119,72;4740762,75
"316850 Teixeiras";11745;3,32;421,32;39,59;0,00;28,17;2,83;1264867,39;3473921,51;4948414,66
"316860 Teófilo Otoni";140067;8,41;670,07;31,69;2,12;44,99;0,74;75711713,30;13679727,26;93854226,65
"316870 Timóteo";86014;24,34;372,39;66,43;0,00;8,44;3,43;8169096,96;25277815,69;32030615,11
"316880 Tiradentes";7457;13,46;461,53;66,67;1,50;10,22;0,47;1107720,72;2319208,57;3441649,35
"316890 Tiros";6955;6,10;545,50;51,82;0,81;19,81;3,93;974821,37;2891075,85;3793946,94
"316900 Tocantins";16494;5,52;332,32;62,27;0,00;9,59;5,69;1283287,70;4137202,82;5481352,21
"316905 Tocos do Moji";4099;1,85;561,06;62,61;11,39;11,00;1,22;379930,79;2009310,69;2299797,63
"316910 Toledo";6066;3,06;484,36;59,05;0,00;5,62;4,66;755863,51;2144938,50;2938114,19
"316920 Tombos";9321;12,24;616,53;58,59;5,16;22,82;4,37;2015058,36;3202287,13;5746708,43
"316930 Três Corações";76734;13,64;437,85;48,68;5,21;5,71;9,91;11593829,97;17734297,41;33597791,79
"316935 Três Marias";30302;12,25;573,68;35,38;1,91;2,95;4,09;4537190,80;12752018,17;17383567,36
"316940 Três Pontas";56156;9,99;588,27;51,76;0,42;30,61;1,33;14312684,53;19057753,14;33034808,32
"316950 Tumiritinga";6593;5,43;470,70;42,51;5,75;5,75;12,02;1560236,47;1464151,35;3103294,21
"316960 Tupaciguara";25171;8,24;543,20;56,91;0,00;29,73;1,50;2944253,08;11165925,63;13672914,27
"316970 Turmalina";19114;5,03;466,05;26,01;2,33;20,62;0,90;4483935,56;4821204,79;8907993,14
"316980 Turvolândia";4897;2,52;478,62;65,77;5,74;8,12;1,12;567738,76;1777602,47;2343795,34
"316990 Ubá";108493;14,99;286,00;57,31;3,55;13,16;2,92;9165787,71;22337720,69;31028909,07
"317000 Ubaí";12248;3,72;465,90;52,03;0,00;10,69;1,62;2048705,62;2095345,11;5706309,51
"317005 Ubaporanga";12487;2,55;398,92;36,39;3,61;6,44;1,87;1686919,00;2761071,19;4981343,49
"317010 Uberaba";315360;15,26;540,68;42,13;2,49;33,09;5,45;93614242,94;72191379,07;170508922,69
"317020 Uberlândia";646673;19,74;676,15;11,16;0,00;15,75;2,32;155009735,76;264359484,77;437248409,33
"317030 Umburatiba";2746;2,46;970,91;49,94;13,61;8,79;13,01;437548,83;1947390,85;2666106,11
"317040 Unaí";81693;15,45;487,42;77,56;0,56;3,69;2,30;9385874,24;30219150,33;39819155,58
"317043 União de Minas";4498;14,88;581,30;51,79;5,02;5,00;0,80;488059,48;2311843,88;2614702,35
"317047 Uruana de Minas";3326;2,62;717,57;44,28;4,37;20,86;1,93;480022,85;1798867,69;2386631,48
"317050 Urucânia";10581;7,95;491,58;39,09;3,32;12,35;3,87;1472086,38;3728208,41;5201412,93
"317052 Urucuia";14963;2,62;372,45;42,01;1,15;17,23;8,87;2666856,25;2725034,24;5572981,91
"317057 Vargem Alegre";6635;2,22;484,34;41,57;2,10;16,35;1,03;1169788,88;2236612,15;3213609,28
"317060 Vargem Bonita";2216;2,61;1011,27;45,59;5,44;19,19;0,96;369790,11;1810674,81;2240963,81
"317065 Vargem Grande do Rio Pardo";4942;1,63;538,68;32,69;0,83;30,63;2,98;1086377,14;1618550,38;2662148,10
"317070 Varginha";130139;20,39;714,34;56,79;3,18;7,09;2,70;43566786,94;36494004,90;92963207,56
"317075 Varjão de Minas";6558;5,33;660,34;43,73;1,55;31,54;4,16;809717,12;3310366,98;4330523,41
"317080 Várzea da Palma";37879;6,30;423,89;58,19;0,00;17,99;0,37;7527946,98;8080783,56;16056405,45
"317090 Varzelândia";19678;2,64;369,91;47,28;0,58;29,03;4,50;4150095,39;3012560,87;7279098,56
"317100 Vazante";20506;7,03;594,72;58,18;2,82;13,87;4,24;4678055,00;6776283,00;12195266,00
"317103 Verdelândia";8875;2,15;394,18;33,33;1,05;11,57;3,41;1929086,58;1793012,55;3498344,95
"317107 Veredinha";5746;2,72;478,93;50,67;4,08;14,54;0,31;874569,16;1663643,60;2751952,24
"317110 Veríssimo";3733;7,46;989,88;46,88;3,02;43,27;0,13;357104,38;3338116,36;3695220,74
"317115 Vermelho Novo";4859;1,06;679,42;50,41;6,46;25,44;0,11;684778,34;2580699,57;3301324,04
"317120 Vespasiano";114365;17,83;526,83;50,05;7,68;18,51;7,08;32262292,23;26620197,06;60250654,12
"317130 Viçosa";76147;12,02;579,29;0,00;0,00;0,00;0,00;20909946,50;12365010,37;44110923,08
"317140 Vieiras";3790;1,91;586,22;63,93;2,89;11,41;5,58;592056,81;1584386,56;2221765,93
"317160 Virgem da Lapa";14016;2,82;398,60;37,24;0,00;26,58;7,01;2380519,20;2504869,42;5586777,85
"317170 Virgínia";8864;3,39;552,76;23,02;1,05;14,65;27,83;2083882,94;2279456,29;4899662,03
"317180 Virginópolis";10830;6,18;348,47;47,13;0,00;6,03;4,19;1128233,48;2735887,66;3773908,92
"317190 Virgolândia";5720;2,51;495,14;60,75;3,91;8,27;7,61;1134142,99;1692266,03;2832205,51
"317200 Visconde do Rio Branco";40356;9,14;326,83;57,78;0,20;9,31;2,67;3310591,06;8966184,79;13189633,22
"317210 Volta Grande";5258;2,68;637,66;40,25;0,00;30,95;5,65;761580,19;2456052,10;3352813,55
"317220 Wenceslau Braz";2619;2,04;667,08;66,17;7,95;6,61;0,02;243767,87;1541192,01;1747076,02
"320010 Afonso Cláudio";32551;4,59;417,04;39,60;2,27;31,44;2,51;6529911,05;6241075,57;13574977,07
"320016 Água Doce do Norte";12164;3,87;378,44;76,50;2,39;7,03;0,04;2336180,14;2851289,57;4603318,78
"320013 Águia Branca";10045;2,83;591,46;57,03;0,27;7,31;16,28;1587567,40;4099551,13;5941210,03
"320020 Alegre";32267;8,20;433,64;59,28;4,83;24,46;4,67;4637636,47;9737462,02;13992282,72
"320030 Alfredo Chaves";14859;7,38;582,63;28,47;0,00;39,53;6,75;2051089,55;5549592,51;8657316,11
"320035 Alto Rio Novo";7841;6,37;475,40;69,13;0,00;3,59;2,73;1173024,44;2481329,42;3727641,69
"320040 Anchieta";26658;19,48;1960,64;62,05;2,78;15,10;0,91;5418912,01;47923238,14;52266827,90
"320050 Apiacá";7916;3,35;557,29;51,28;0,00;3,20;0,19;1614861,76;2787758,35;4411515,03
"320060 Aracruz";91562;19,44;570,35;50,91;0,00;30,50;0,37;13807250,30;38192644,25;52222099,81
"320070 Atilio Vivacqua";10862;3,64;725,68;57,62;4,14;12,07;15,45;1944522,49;4374649,89;7882337,66
"320080 Baixo Guandu";31126;4,79;342,82;73,33;3,60;3,40;4,49;5508615,37;5803479,80;10670550,66
"320090 Barra de São Francisco";43882;6,50;277,73;61,87;1,87;11,35;5,41;5343454,69;7392125,84;12187410,82
"320100 Boa Esperança";15169;3,78;465,47;51,95;2,50;17,13;4,68;3847483,24;3946141,79;7060641,39
"320110 Bom Jesus do Norte";10095;2,64;523,97;63,76;12,33;8,15;1,00;1434258,20;3414342,15;5289487,16
"320115 Brejetuba";12669;2,80;560,22;70,73;6,88;7,05;6,56;2326890,83;5647569,66;7097377,18
"320120 Cachoeiro de Itapemirim";205213;16,97;245,28;68,77;3,51;18,17;5,44;19540887,19;30015081,95;50335309,13
"320130 Cariacica";375974;17,03;200,18;70,31;0,00;9,78;6,51;28262524,58;51103200,53;75261667,63
"320140 Castelo";37331;5,57;512,48;43,80;2,60;4,79;2,33;9006163,90;8858107,76;19131301,63
"320150 Colatina";120677;10,05;585,12;22,03;2,03;60,91;3,76;40210138,40;21982152,48;70609954,52
"320160 Conceição da Barra";30659;11,36;416,41;67,19;2,35;7,31;2,68;4708701,86;7976954,56;12766599,62
"320170 Conceição do Castelo";12579;3,70;440,83;72,23;3,29;3,39;5,99;3811933,62;3410061,31;5545257,63
"320180 Divino de São Lourenço";4688;2,66;810,34;55,04;0,00;9,11;4,60;1073023,85;2590438,96;3798886,13
"320190 Domingos Martins";34059;7,26;609,84;37,14;2,86;41,07;2,62;11475269,28;8721267,25;20770620,73
"320200 Dores do Rio Preto";6827;3,95;495,75;56,24;6,41;12,26;3,43;971539,14;2479593,52;3384487,03
"320210 Ecoporanga";24327;4,37;480,14;55,53;0,02;13,40;0,05;4274395,83;8406157,49;11680391,04
"320220 Fundão";19177;13,20;528,68;73,52;5,36;10,16;3,38;2574381,41;6079830,75;10138489,84
"320225 Governador Lindenberg";11953;3,11;562,58;75,35;0,00;5,75;8,35;2797629,06;4692167,95;6724480,40
"320230 Guaçuí";30144;7,92;396,19;48,17;1,51;13,25;1,49;5908841,10;6309121,23;11942731,48
"320240 Guarapari";116278;22,80;309,36;58,68;4,39;15,39;5,32;10976607,27;23258840,72;35971679,84
"320245 Ibatiba";24575;3,69;431,33;65,57;4,00;17,00;4,99;3732909,02;6891753,90;10599878,29
"320250 Ibiraçu";12124;6,72;483,89;65,69;0,78;7,78;0,18;1447367,56;4524172,85;5866661,43
"320255 Ibitirama";9400;2,30;546,46;62,29;0,00;7,94;4,99;2174142,76;2870703,56;5136710,81
"320260 Iconha";13548;4,65;504,10;53,56;2,04;6,91;4,56;1594220,82;4969059,87;6829530,80
"320265 Irupi";12798;2,13;542,29;64,62;3,51;14,33;1,04;1911501,33;5083830,62;6940182,95
"320270 Itaguaçu";14844;4,58;512,18;43,52;0,00;12,82;11,81;3584035,85;3465356,15;7602814,70
"320280 Itapemirim";33610;3,14;879,89;44,57;5,32;3,81;4,96;3702878,72;16629250,89;29573133,91
"320290 Itarana";11349;3,85;460,68;51,16;0,00;10,79;2,69;1908704,36;3260285,19;5228222,93
"320300 Iúna";29258;3,83;374,21;57,63;0,00;17,01;7,27;3104553,51;7347675,19;10948655,54
"320305 Jaguaré";27599;6,88;523,72;35,39;3,65;14,19;3,01;4008024,69;10208751,92;14454217,06
"320310 Jerônimo Monteiro";11707;5,17;362,47;69,66;0,00;8,40;5,53;2255861,51;2700038,10;4243410,56
"320313 João Neiva";16869;4,98;500,16;25,15;1,82;42,70;5,84;2917602,12;5357901,91;8437179,14
"320316 Laranja da Terra";11418;5,22;585,53;68,43;2,96;2,32;4,37;1898503,55;4710341,02;6685633,59
"320320 Linhares";157814;14,81;788,75;51,58;0,04;21,58;4,65;39182102,26;63136768,63;124475977,78
"320330 Mantenópolis";14808;3,75;463,32;57,97;3,31;12,98;11,00;2593534,16;3674074,36;6860813,52
"320332 Marataízes";37140;4,69;459,00;61,87;0,00;10,74;3,24;4892116,23;8193112,44;17047340,25
"320334 Marechal Floriano";15689;6,67;582,38;69,65;0,49;8,42;7,88;2132643,23;7042046,69;9136975,96
"320335 Marilândia";12092;2,95;481,94;63,19;2,88;17,01;6,64;2352047,06;4206739,78;5827562,02
"320340 Mimoso do Sul";27309;3,55;439,50;56,25;0,94;4,35;2,92;5889058,53;6791113,21;12002392,36
"320350 Montanha";19049;5,37;510,94;41,73;5,50;9,09;7,07;2826548,31;7208959,43;9732945,63
"320360 Mucurici";5909;3,24;937,77;40,76;2,27;6,85;5,72;2270953,25;3365012,53;5541274,62
"320370 Muniz Freire";19081;5,59;624,87;66,81;0,00;13,12;1,45;4259893,06;6792830,31;11923203,43
"320380 Muqui";15438;4,05;496,69;57,85;2,40;11,20;5,07;2539007,07;5356729,79;7667918,43
"320390 Nova Venécia";49564;7,30;395,13;56,77;3,14;28,13;1,50;9491075,91;10856734,45;19584411,43
"320400 Pancas";23125;3,43;385,84;57,67;0,00;23,05;1,87;4107751,88;4455530,42;8922619,67
"320405 Pedro Canário";25700;4,73;404,66;57,73;0,00;3,02;2,75;7185256,24;5820116,45;10399762,74
"320410 Pinheiros";26023;5,85;456,08;71,62;0,73;10,99;1,77;3772405,93;8478928,54;11868456,05
"320420 Piúma";20082;9,91;678,73;56,13;0,00;11,63;2,22;3042450,53;7458919,66;13630192,66
"320425 Ponto Belo";7590;2,23;485,77;59,06;2,04;18,59;2,83;978961,09;2780265,04;3686989,43
"320430 Presidente Kennedy";11130;0,90;1497,26;48,64;6,19;19,82;9,65;1487387,27;5187950,98;16664514,64
"320435 Rio Bananal";18892;3,29;631,63;76,41;2,52;9,03;1,29;2941180,08;9264425,76;11932728,11
"320440 Rio Novo do Sul";11993;3,77;505,61;74,79;0,16;0,00;1,09;1730576,45;4231788,57;6063783,76
"320450 Santa Leopoldina";12881;4,97;453,85;45,59;0,00;3,05;8,56;1218307,52;4286445,29;5846012,62
"320455 Santa Maria de Jetibá";37720;5,44;499,63;56,97;0,00;14,12;4,33;8420422,32;11352174,95;18846073,16
"320460 Santa Teresa";23432;6,09;691,57;35,07;1,78;53,58;0,06;9543677,50;5988280,17;16204810,95
"320465 São Domingos do Norte";8595;5,71;542,45;62,36;3,14;6,92;10,64;1297669,58;2983890,27;4662321,06
"320470 São Gabriel da Palha";35232;5,73;356,03;48,49;3,41;36,98;1,34;4174538,03;7571459,75;12543723,51
"320480 São José do Calçado";10987;3,18;527,59;42,32;14,64;10,11;6,24;2914186,33;3648301,57;5796665,53
"320490 São Mateus";120725;12,61;340,32;64,89;4,47;11,55;5,24;13465792,00;25900523,50;41085543,23
"320495 São Roque do Canaã";12179;4,56;544,62;53,83;2,33;27,26;1,23;1818104,06;4993505,96;6632915,30
"320500 Serra";467318;24,13;415,47;59,16;4,95;17,72;3,98;60335359,65;127664513,63;194158869,22
"320501 Sooretama";26843;4,05;353,53;56,50;0,00;20,99;5,71;2269447,34;5705404,27;9489877,82
"320503 Vargem Alta";20744;5,10;456,96;60,70;2,75;23,32;6,25;4783419,13;5208768,07;9479103,38
"320506 Venda Nova do Imigrante";22873;6,08;588,57;37,77;3,55;20,77;1,89;4395136,98;6827120,01;13462348,63
"320510 Viana";72115;12,37;343,42;59,01;0,00;23,34;2,65;8237090,60;16322671,05;24765740,61
"320515 Vila Pavão";9272;2,78;454,04;62,45;0,00;17,01;0,23;1058799,83;3699087,24;4209875,29
"320517 Vila Valério";14614;4,11;601,88;63,06;0,98;4,90;20,90;2059435,50;6731422,21;8795936,36
"320520 Vila Velha";458489;29,11;208,40;58,61;3,22;22,60;1,70;36263354,47;71582682,65;95551151,03
"320530 Vitória";348265;37,68;787,10;67,08;3,27;11,14;3,10;53083954,21;196087351,43;274120248,98
"330010 Angra dos Reis";181486;22,80;1254,76;65,32;2,33;22,13;0,50;48505021,72;166831413,95;227721713,03
"330015 Aperibé";10736;2,63;583,16;33,36;0,00;50,06;3,35;1601944,35;3631130,38;6260761,46
"330020 Araruama";118964;18,45;453,91;72,73;6,49;7,51;0,53;25794673,07;31354290,25;53999050,00
"330022 Areal";11785;10,66;783,83;72,23;0,00;9,58;2,85;3182161,58;6125059,43;9237458,69
"330023 Armação dos Búzios";29790;15,03;1790,47;67,09;0,00;23,14;0,14;4730401,45;23923783,86;53338154,28
"330025 Arraial do Cabo";28627;12,28;816,80;79,76;7,49;4,67;1,12;5057366,08;17371048,93;23382431,09
"330030 Barra do Piraí";96261;13,90;507,51;30,77;1,53;44,12;5,71;26526563,10;17415606,13;48853160,23
"330040 Barra Mansa";179472;11,69;534,74;22,82;0,00;63,29;1,41;57637784,78;33049902,94;95971001,62
"330045 Belford Roxo";477583;12,01;328,02;49,55;0,00;30,36;0,30;94674619,99;62359475,78;156655218,73
"330050 Bom Jardim";25969;5,78;615,03;41,42;0,00;20,87;0,42;5927101,56;9514833,71;15971625,91
"330060 Bom Jesus do Itabapoana";35825;7,43;461,26;50,13;1,88;19,74;1,12;5298270,93;12603946,17;16524488,75
"330070 Cabo Frio";200380;13,22;917,56;73,82;2,02;11,99;0,60;32169834,50;81667869,36;183860484,78
"330080 Cachoeiras de Macacu";55632;8,41;969,57;38,44;0,00;41,27;4,23;15710547,12;20478334,44;53938936,78
"330090 Cambuci";14862;2,32;480,06;49,00;10,94;5,42;2,60;1392809,29;5939422,95;7134580,71
"330100 Campos dos Goytacazes";477208;9,12;1363,68;41,59;5,52;30,67;4,59;131355271,76;272041845,04;650760479,16
"330110 Cantagalo";19825;6,76;766,75;51,60;0,00;12,79;0,68;3331587,75;10918654,01;15200869,87
"330093 Carapebus";14408;4,33;1726,61;66,34;0,00;13,46;2,51;1652861,80;16885394,63;24876960,00
"330115 Cardoso Moreira";12599;2,96;700,75;74,88;5,03;7,31;5,05;1745006,73;7059761,91;8828779,80
"330120 Carmo";17944;3,96;839,10;48,66;6,45;15,79;3,31;6893602,57;8326776,73;15056852,59
"330130 Casimiro de Abreu";38492;5,50;1419,59;65,88;8,33;16,21;0,29;6810227,10;26713295,26;54642801,71
"330095 Comendador Levy Gasparian";8240;7,76;1108,76;51,69;7,44;18,23;2,48;3074161,72;6276013,54;9136154,66
"330140 Conceição de Macabu";21844;4,28;557,30;78,85;12,30;3,98;1,62;3310510,66;9302622,13;12173753,02
"330150 Cordeiro";20863;8,31;841,91;37,68;0,96;38,02;1,77;5097744,85;10230701,01;17564861,82
"330160 Duas Barras";11070;4,06;872,24;73,15;0,00;11,98;1,37;1973164,32;7100712,44;9655706,03
